customer_id,customer_name,segment,industry,region,country,signup_date,employee_count,annual_revenue,engagement_score,customer_health_score,churn_risk_score,churn_flag,total_orders,total_revenue,total_margin,recent_order_count,recent_revenue,recent_avg_discount,recent_avg_shipping_days,recent_last_order,days_since_last_order,order_velocity,revenue_90d_target
CUS-000104,Customer 00104,SMB,Logistics,Asia Pacific,Country-08,2024-08-03 00:00:00+00:00,24866,396855,41.81,22.23,79.53,1,3.0,437790.22,233588.92,1,162702.43,0.0803,1.0,2026-06-04 00:00:00+00:00,61,0.0492,144207.59
CUS-000105,Customer 00105,SMB,Government,Asia Pacific,Country-09,2023-07-26 00:00:00+00:00,2118,4529235,45.28,10.1,99.18,1,6.0,454500.88,209315.47,0,0.0,0.0,0.0,Unknown,999,0.006,0.0
CUS-000106,Customer 00106,SMB,Government,Asia Pacific,Country-10,2025-01-08 00:00:00+00:00,11472,3203328,52.42,21.43,72.0,1,3.0,300941.16,79345.79,0,0.0,0.0,0.0,Unknown,999,0.003,0.0
CUS-000107,Customer 00107,Mid-Market,Logistics,Asia Pacific,Country-11,2024-10-08 00:00:00+00:00,15357,17554942,66.17,41.82,56.2,0,18.0,1731948.13,736580.71,3,116813.19,0.0705666666666666,11.333333333333334,2026-07-25 00:00:00+00:00,10,1.8,122325.03
CUS-000108,Customer 00108,Enterprise,Logistics,North America,Country-12,2023-03-11 00:00:00+00:00,3009,29439780,51.01,19.89,78.56,1,11.0,674561.06,248667.95,1,3066.28,0.0,1.0,2026-05-24 00:00:00+00:00,72,0.1528,4284.12
CUS-000109,Customer 00109,Enterprise,Logistics,North America,Country-13,2023-09-12 00:00:00+00:00,1134,234831690,91.71,55.64,42.85,0,28.0,3428464.91,1576488.33,2,314966.66,0.17045,13.0,2026-07-07 00:00:00+00:00,28,1.0,377882.55
CUS-000110,Customer 00110,SMB,Government,North America,Country-14,2025-01-30 00:00:00+00:00,24557,676432,44.83,25.36,67.31,1,3.0,146733.13999999998,59474.07,0,0.0,0.0,0.0,Unknown,999,0.003,0.0
CUS-000111,Customer 00111,Mid-Market,Retail,Europe,Country-15,2023-11-12 00:00:00+00:00,6748,12957948,53.36,30.54,69.72,1,9.0,767467.83,310113.14,1,2888.92,0.0487,2.0,2026-03-31 00:00:00+00:00,126,0.0714,3680.55
CUS-000112,Customer 00112,Enterprise,Technology,Europe,Country-16,2023-02-03 00:00:00+00:00,6085,287552475,59.35,40.22,70.77,1,38.0,4175978.68,1715045.4,8,987633.57,0.077775,8.0,2026-07-22 00:00:00+00:00,13,2.9231,833553.0
CUS-000113,Customer 00113,Mid-Market,Retail,Latin America,Country-17,2024-06-27 00:00:00+00:00,8732,18811521,85.85,45.34,51.15,0,14.0,1857423.11,675842.78,1,107124.91,0.1023,14.0,2026-05-18 00:00:00+00:00,78,0.1795,110029.47
CUS-000114,Customer 00114,Mid-Market,Technology,North America,Country-18,2025-03-19 00:00:00+00:00,1836,14465532,91.04,29.62,71.99,1,6.0,502521.88,150900.55,3,211601.03,0.0593,9.666666666666666,2026-08-01 00:00:00+00:00,3,2.0,147700.06
CUS-000115,Customer 00115,Enterprise,Finance,Asia Pacific,Country-19,2024-05-15 00:00:00+00:00,3694,685470630,98.13,80.28,21.28,0,54.0,5595674.33,2349783.05,13,1485692.5,0.0848538461538461,9.461538461538462,2026-07-22 00:00:00+00:00,13,4.1538,1470099.35
CUS-000116,Customer 00116,SMB,Finance,North America,Country-20,2025-05-28 00:00:00+00:00,628,1443326,45.7,6.16,91.07,1,5.0,597254.24,290719.0,2,303820.81,0.0955,17.5,2026-08-03 00:00:00+00:00,1,5.0,375557.34
CUS-000117,Customer 00117,SMB,Education,Europe,Country-21,2023-04-13 00:00:00+00:00,13383,2547889,48.82,24.55,77.4,1,5.0,505447.32,218455.28,1,10685.66,0.0963,18.0,2026-06-26 00:00:00+00:00,39,0.1282,10279.08
CUS-000118,Customer 00118,SMB,Logistics,Asia Pacific,Country-22,2024-08-23 00:00:00+00:00,11594,3609356,64.87,28.93,68.4,1,9.0,1216107.75,616952.83,0,0.0,0.0,0.0,Unknown,999,0.009,0.0
CUS-000119,Customer 00119,Mid-Market,Technology,North America,Country-23,2024-08-07 00:00:00+00:00,6870,20851832,54.63,20.31,82.62,1,12.0,1187885.5,508582.77,1,40190.29,0.0455,5.0,2026-02-07 00:00:00+00:00,178,0.0674,45240.55
CUS-000120,Customer 00120,Mid-Market,Education,Europe,Country-00,2025-06-04 00:00:00+00:00,22960,24114225,65.58,22.55,76.95,1,6.0,712368.4,232753.29,5,469113.89,0.0769,10.8,2026-06-29 00:00:00+00:00,36,0.1667,558350.76
CUS-000121,Customer 00121,Mid-Market,Retail,Europe,Country-01,2024-04-14 00:00:00+00:00,7649,3667955,61.18,32.06,58.1,1,10.0,1390833.21,452193.19,2,139174.28000000003,0.12945,13.5,2026-06-25 00:00:00+00:00,40,0.25,143365.67
CUS-000122,Customer 00122,Mid-Market,Energy,Asia Pacific,Country-02,2025-01-09 00:00:00+00:00,448,19607319,84.86,45.29,42.12,0,18.0,2083980.08,773148.21,5,455582.08,0.07054,7.8,2026-06-20 00:00:00+00:00,45,0.4,475712.56
CUS-000123,Customer 00123,Enterprise,Manufacturing,North America,Country-03,2023-05-11 00:00:00+00:00,2514,239620340,92.11,49.01,36.02,0,37.0,4891489.87,2057590.62,6,639702.25,0.0769333333333333,8.5,2026-06-25 00:00:00+00:00,40,0.925,763329.47
CUS-000124,Customer 00124,Mid-Market,Healthcare,Middle East & Africa,Country-04,2023-02-09 00:00:00+00:00,18136,20088512,56.07,23.62,73.51,1,3.0,405449.51,105931.93,1,288756.74,0.0666,13.0,2026-03-06 00:00:00+00:00,151,0.0199,322127.84
CUS-000125,Customer 00125,Enterprise,Manufacturing,Middle East & Africa,Country-05,2024-10-06 00:00:00+00:00,13342,787479313,93.35,79.83,25.99,0,44.0,4082770.28,1689452.85,13,1090012.58,0.0625307692307692,11.538461538461538,2026-07-26 00:00:00+00:00,9,4.8889,1133678.32
CUS-000126,Customer 00126,Mid-Market,Technology,Latin America,Country-06,2023-01-04 00:00:00+00:00,6529,21265763,57.95,23.45,71.44,1,7.0,758959.42,280882.44,0,0.0,0.0,0.0,Unknown,999,0.007,0.0
CUS-000127,Customer 00127,Mid-Market,Energy,North America,Country-07,2025-02-26 00:00:00+00:00,6204,15417771,50.36,22.86,75.41,1,9.0,1160483.6800000002,469418.52,3,314640.79,0.0461333333333333,13.333333333333334,2026-05-24 00:00:00+00:00,72,0.125,343165.18
CUS-000128,Customer 00128,Enterprise,Logistics,Asia Pacific,Country-08,2023-01-19 00:00:00+00:00,5496,336033453,68.01,40.74,54.69,0,26.0,2843525.22,1055398.22,4,853068.21,0.062425,10.75,2026-08-03 00:00:00+00:00,1,26.0,951724.36
CUS-000129,Customer 00129,Enterprise,Telecom,North America,Country-09,2024-09-11 00:00:00+00:00,10561,870617538,74.06,83.57,10.58,0,56.0,5738237.28,2342379.11,25,3009006.8400000003,0.074184,10.2,2026-07-06 00:00:00+00:00,29,1.931,4092767.95
CUS-000130,Customer 00130,Mid-Market,Government,Latin America,Country-10,2024-02-11 00:00:00+00:00,17602,9932325,47.01,14.78,100.0,1,7.0,676314.02,310339.29,0,0.0,0.0,0.0,Unknown,999,0.007,0.0
CUS-000131,Customer 00131,Enterprise,Finance,Europe,Country-11,2024-08-03 00:00:00+00:00,15961,639900958,64.75,58.19,36.22,0,30.0,3302268.13,1401775.63,8,917832.85,0.0963499999999999,13.875,2026-07-11 00:00:00+00:00,24,1.25,921901.79
CUS-000132,Customer 00132,SMB,Manufacturing,North America,Country-12,2024-07-15 00:00:00+00:00,18703,2502476,23.79,0.0,90.53,1,4.0,520136.4,204096.16,2,198761.9,0.03835,3.0,2026-02-13 00:00:00+00:00,172,0.0233,253999.48
CUS-000133,Customer 00133,Mid-Market,Retail,Europe,Country-13,2024-02-04 00:00:00+00:00,1055,22083653,46.49,14.03,79.71,1,6.0,693056.81,270653.69,0,0.0,0.0,0.0,Unknown,999,0.006,0.0
CUS-000134,Customer 00134,Mid-Market,Manufacturing,Latin America,Country-14,2024-03-09 00:00:00+00:00,13986,11058005,61.28,25.49,75.03,1,14.0,1527042.72,544112.79,2,251453.18,0.0655,9.0,2026-07-29 00:00:00+00:00,6,2.3333,332115.47
CUS-000135,Customer 00135,Mid-Market,Telecom,Latin America,Country-15,2024-03-29 00:00:00+00:00,19117,5739055,72.59,31.82,64.17,1,6.0,449975.78,131845.52,3,279955.55,0.0301,12.333333333333334,2026-08-02 00:00:00+00:00,2,3.0,294740.65
CUS-000136,Customer 00136,Enterprise,Telecom,Europe,Country-16,2024-09-01 00:00:00+00:00,5076,308723515,84.8,46.77,55.23,0,35.0,3284001.14,1393212.3,8,838056.24,0.0574625,10.375,2026-07-11 00:00:00+00:00,24,1.4583,913764.17
CUS-000137,Customer 00137,SMB,Education,Europe,Country-17,2024-10-01 00:00:00+00:00,14579,2584973,50.02,21.8,73.08,1,3.0,261287.37,95293.17,1,166325.6,0.0685,9.0,2026-07-02 00:00:00+00:00,33,0.0909,196714.61
CUS-000138,Customer 00138,Mid-Market,Manufacturing,Latin America,Country-18,2024-02-09 00:00:00+00:00,182,19408468,36.59,11.63,84.25,1,6.0,578809.24,247213.77,2,334371.77,0.079,10.5,2026-05-26 00:00:00+00:00,70,0.0857,417909.66
CUS-000139,Customer 00139,SMB,Healthcare,Latin America,Country-19,2023-11-14 00:00:00+00:00,22748,2766294,31.95,24.77,70.28,1,4.0,397066.69,149627.43,0,0.0,0.0,0.0,Unknown,999,0.004,0.0
CUS-000140,Customer 00140,Enterprise,Government,Latin America,Country-20,2023-02-08 00:00:00+00:00,18438,336425352,69.24,34.93,64.43,1,17.0,2135261.36,790079.44,2,425041.9,0.0722,18.0,2026-07-11 00:00:00+00:00,24,0.7083,446927.75
CUS-000141,Customer 00141,Mid-Market,Retail,Europe,Country-21,2024-12-02 00:00:00+00:00,15584,15080913,71.48,38.65,66.35,1,10.0,1155197.65,400163.28,4,352301.65,0.03495,7.0,2026-07-06 00:00:00+00:00,29,0.3448,362412.69
CUS-000142,Customer 00142,Mid-Market,Telecom,Asia Pacific,Country-22,2023-07-23 00:00:00+00:00,15000,7306505,50.2,28.27,77.47,1,11.0,616660.28,210331.14,1,103511.88,0.0,6.0,2026-05-06 00:00:00+00:00,90,0.1222,116828.29
CUS-000143,Customer 00143,SMB,Manufacturing,Latin America,Country-23,2024-01-26 00:00:00+00:00,16757,2309756,26.92,4.61,100.0,1,3.0,148798.7,43507.8,1,41624.71,0.0408,16.0,2026-07-23 00:00:00+00:00,12,0.25,45739.76
CUS-000144,Customer 00144,Mid-Market,Technology,North America,Country-00,2025-06-12 00:00:00+00:00,10578,13522728,78.28,32.76,58.05,1,9.0,1659610.12,806112.21,5,1183972.1,0.0876599999999999,9.0,2026-05-08 00:00:00+00:00,88,0.1023,1172229.19
CUS-000145,Customer 00145,Mid-Market,Government,Europe,Country-01,2024-12-07 00:00:00+00:00,24173,11371519,47.71,21.85,70.87,1,9.0,1367840.27,564864.87,4,593079.1699999999,0.072575,11.5,2026-05-18 00:00:00+00:00,78,0.1154,674628.7
CUS-000146,Customer 00146,Enterprise,Healthcare,North America,Country-02,2023-11-08 00:00:00+00:00,5359,111757219,56.21,42.61,50.96,0,33.0,3226771.44,1356467.9,7,563313.37,0.0567285714285714,10.714285714285714,2026-08-03 00:00:00+00:00,1,33.0,686778.56
CUS-000147,Customer 00147,Mid-Market,Finance,Europe,Country-03,2024-03-03 00:00:00+00:00,20269,17301560,61.18,25.18,74.79,1,6.0,447740.63,201046.05,0,0.0,0.0,0.0,Unknown,999,0.006,0.0
CUS-000148,Customer 00148,Mid-Market,Telecom,Latin America,Country-04,2023-10-20 00:00:00+00:00,19054,19207161,57.3,55.45,37.01,0,14.0,1513646.65,549084.79,4,287516.89,0.0825,7.75,2026-07-22 00:00:00+00:00,13,1.0769,373472.93
CUS-000149,Customer 00149,Mid-Market,Logistics,North America,Country-05,2024-07-17 00:00:00+00:00,20943,16327022,51.0,29.66,65.51,1,9.0,1117828.8,377772.85,3,461380.09,0.0842,5.333333333333333,2026-07-15 00:00:00+00:00,20,0.45,524793.23
CUS-000150,Customer 00150,Enterprise,Government,Asia Pacific,Country-06,2023-05-18 00:00:00+00:00,1795,522975622,72.01,53.46,51.33,0,37.0,3561295.98,1463559.08,1,117877.11,0.0421,19.0,2026-06-29 00:00:00+00:00,36,1.0278,124735.93
CUS-000151,Customer 00151,SMB,Retail,North America,Country-07,2025-05-07 00:00:00+00:00,11141,1732659,31.04,21.1,86.39,1,5.0,706237.1699999999,298420.08,2,382137.63,0.0800999999999999,3.5,2026-06-27 00:00:00+00:00,38,0.1316,418070.06
CUS-000152,Customer 00152,SMB,Telecom,Middle East & Africa,Country-08,2025-06-07 00:00:00+00:00,16076,579323,36.84,2.85,100.0,1,3.0,433941.95,160570.09999999998,2,393516.43,0.0348,9.0,2026-07-26 00:00:00+00:00,9,0.3333,394140.0
CUS-000153,Customer 00153,Enterprise,Logistics,Latin America,Country-09,2023-09-26 00:00:00+00:00,15482,190149416,71.49,48.2,54.04,0,28.0,3137927.79,1321671.58,6,579879.54,0.0646833333333333,11.666666666666666,2026-07-19 00:00:00+00:00,16,1.75,542545.9
CUS-000154,Customer 00154,Mid-Market,Retail,Europe,Country-10,2023-07-27 00:00:00+00:00,17217,8051287,29.5,2.97,92.39,1,5.0,680831.87,246731.09,1,183440.6,0.2078,18.0,2026-07-31 00:00:00+00:00,4,1.25,210353.9
CUS-000155,Customer 00155,Enterprise,Education,Asia Pacific,Country-11,2024-04-30 00:00:00+00:00,15865,895135291,85.37,76.71,23.44,0,50.0,5634496.26,2464299.81,10,773016.9,0.06552,12.9,2026-07-11 00:00:00+00:00,24,2.0833,742517.48
CUS-000156,Customer 00156,Mid-Market,Healthcare,North America,Country-12,2024-08-05 00:00:00+00:00,5600,21712280,38.78,13.47,94.51,1,12.0,1032698.09,400478.74,3,197206.54,0.0701666666666666,13.666666666666666,2026-06-12 00:00:00+00:00,53,0.2264,203091.01
CUS-000157,Customer 00157,Mid-Market,Technology,Latin America,Country-13,2024-08-02 00:00:00+00:00,20701,9064006,44.86,14.11,90.52,1,13.0,1456442.02,504660.4,6,793336.23,0.0756666666666666,4.0,2026-07-28 00:00:00+00:00,7,1.8571,846895.94
CUS-000158,Customer 00158,Mid-Market,Government,Asia Pacific,Country-14,2023-02-07 00:00:00+00:00,12096,4687297,72.0,46.75,59.45,1,10.0,1047915.52,477653.34,0,0.0,0.0,0.0,Unknown,999,0.01,0.0
CUS-000159,Customer 00159,SMB,Energy,North America,Country-15,2024-10-01 00:00:00+00:00,24268,1632280,51.97,22.65,84.01,1,2.0,217937.38,114040.66,0,0.0,0.0,0.0,Unknown,999,0.002,0.0
CUS-000160,Customer 00160,SMB,Government,Middle East & Africa,Country-16,2023-03-01 00:00:00+00:00,13016,994256,45.22,8.14,89.57,1,4.0,282458.3,135213.15,1,5392.85,0.0463,8.0,2026-04-04 00:00:00+00:00,122,0.0328,5865.22
CUS-000161,Customer 00161,Enterprise,Energy,North America,Country-17,2023-11-04 00:00:00+00:00,13449,936728163,48.09,62.23,42.21,0,41.0,3998959.33,1857754.28,10,758212.24,0.08767,11.5,2026-07-17 00:00:00+00:00,18,2.2778,613861.46
CUS-000162,Customer 00162,SMB,Healthcare,Asia Pacific,Country-18,2024-10-07 00:00:00+00:00,14792,2610050,35.52,6.31,91.03,1,5.0,279561.55,82209.72,2,195216.81,0.08365,14.5,2026-06-24 00:00:00+00:00,41,0.122,205187.9
CUS-000163,Customer 00163,Enterprise,Energy,North America,Country-19,2025-03-09 00:00:00+00:00,21780,88535259,68.97,45.02,59.14,1,41.0,3528141.02,1462650.88,13,1094447.18,0.1005538461538461,11.461538461538462,2026-08-04 00:00:00+00:00,0,41.0,1063172.79
CUS-000164,Customer 00164,Enterprise,Energy,Asia Pacific,Country-20,2024-07-25 00:00:00+00:00,22532,482168189,69.99,48.25,60.34,1,37.0,4823361.5,2338375.29,11,912914.54,0.0648909090909091,11.727272727272728,2026-07-22 00:00:00+00:00,13,2.8462,971716.59
CUS-000165,Customer 00165,Mid-Market,Finance,North America,Country-21,2023-05-24 00:00:00+00:00,14628,4986271,73.98,23.27,87.6,1,7.0,701274.04,328263.9,2,404597.02,0.0352,8.0,2026-06-29 00:00:00+00:00,36,0.1944,493117.05
CUS-000166,Customer 00166,Mid-Market,Retail,North America,Country-22,2024-09-04 00:00:00+00:00,13671,15825470,85.92,45.79,58.37,1,11.0,983272.68,338032.42,4,428668.53,0.083125,9.0,2026-07-07 00:00:00+00:00,28,0.3929,511262.41
CUS-000167,Customer 00167,SMB,Energy,Europe,Country-23,2023-02-03 00:00:00+00:00,1386,3526836,52.61,27.97,74.79,1,4.0,464270.19,192756.5,1,252233.06,0.1095,6.0,2026-06-20 00:00:00+00:00,45,0.0889,280192.15
CUS-000168,Customer 00168,SMB,Technology,Middle East & Africa,Country-00,2023-07-27 00:00:00+00:00,1706,1628540,36.52,0.0,100.0,1,4.0,163060.26,86583.53,0,0.0,0.0,0.0,Unknown,999,0.004,0.0
CUS-000169,Customer 00169,Mid-Market,Logistics,North America,Country-01,2023-04-22 00:00:00+00:00,18419,23941012,75.0,34.08,59.87,1,15.0,1176113.18,458042.22,0,0.0,0.0,0.0,Unknown,999,0.015,0.0
CUS-000170,Customer 00170,SMB,Manufacturing,Asia Pacific,Country-02,2025-06-05 00:00:00+00:00,8640,4508848,35.75,18.63,91.49,1,5.0,707347.99,302739.87,2,299438.97,0.0664,12.0,2026-06-23 00:00:00+00:00,42,0.119,331563.22
CUS-000171,Customer 00171,Mid-Market,Technology,Europe,Country-03,2023-11-28 00:00:00+00:00,10931,12675603,21.27,11.94,88.98,1,10.0,1531969.81,671157.1699999999,2,327208.88,0.0667,5.5,2026-07-15 00:00:00+00:00,20,0.5,381993.96
CUS-000172,Customer 00172,Mid-Market,Education,Latin America,Country-04,2024-05-17 00:00:00+00:00,15717,21041307,40.51,17.49,83.48,1,6.0,444818.47,169723.11,1,129039.03,0.1354,2.0,2026-06-02 00:00:00+00:00,63,0.0952,126605.64
CUS-000173,Customer 00173,Enterprise,Education,North America,Country-05,2024-12-12 00:00:00+00:00,5565,382961088,38.79,36.82,60.02,1,22.0,2492361.96,1063739.85,8,907936.38,0.0334375,12.875,2026-06-11 00:00:00+00:00,54,0.4074,1032049.71
CUS-000174,Customer 00174,SMB,Government,Asia Pacific,Country-06,2025-05-22 00:00:00+00:00,8345,3671254,38.63,22.06,69.73,1,4.0,657025.14,277591.21,3,458258.88,0.1048,13.333333333333334,2026-07-02 00:00:00+00:00,33,0.1212,470487.21
CUS-000175,Customer 00175,Enterprise,Healthcare,Middle East & Africa,Country-07,2025-06-14 00:00:00+00:00,1097,239293653,69.5,39.9,70.4,1,23.0,2465573.53,1058990.93,10,997562.07,0.06924,10.8,2026-07-27 00:00:00+00:00,8,2.875,1217096.5
CUS-000176,Customer 00176,Enterprise,Manufacturing,Europe,Country-08,2023-05-28 00:00:00+00:00,19204,384267096,49.7,33.93,68.9,1,22.0,2241254.36,1025938.13,2,407408.56,0.0,9.0,2026-04-11 00:00:00+00:00,115,0.1913,503222.35
CUS-000177,Customer 00177,Mid-Market,Technology,Europe,Country-09,2023-12-21 00:00:00+00:00,12725,16027805,46.04,22.47,74.95,1,10.0,862529.88,334046.49,3,442278.46,0.0227666666666666,4.666666666666667,2026-06-12 00:00:00+00:00,53,0.1887,444547.51
CUS-000178,Customer 00178,SMB,Telecom,Middle East & Africa,Country-10,2023-12-31 00:00:00+00:00,4767,911124,24.03,6.02,96.43,1,8.0,856289.4500000001,311578.58,1,69854.13,0.0824,15.0,2026-05-01 00:00:00+00:00,95,0.0842,89749.23
CUS-000179,Customer 00179,SMB,Healthcare,Europe,Country-11,2024-12-17 00:00:00+00:00,14912,2585312,42.22,10.91,86.73,1,8.0,752578.28,313017.68,4,345373.27,0.068675,15.75,2026-07-21 00:00:00+00:00,14,0.5714,363812.32
CUS-000180,Customer 00180,SMB,Manufacturing,Europe,Country-12,2023-10-30 00:00:00+00:00,3596,4679684,32.05,5.6,82.47,1,2.0,219544.86,100324.91,0,0.0,0.0,0.0,Unknown,999,0.002,0.0
CUS-000181,Customer 00181,SMB,Manufacturing,North America,Country-13,2023-07-28 00:00:00+00:00,19522,4062864,58.14,25.5,73.25,1,3.0,192125.7,94826.46,1,6514.62,0.1036,8.0,2026-06-23 00:00:00+00:00,42,0.0714,6587.47
CUS-000182,Customer 00182,SMB,Finance,Latin America,Country-14,2024-11-10 00:00:00+00:00,5795,730833,46.38,14.03,76.12,1,5.0,305305.45,142135.55000000002,1,43745.68,0.0747,8.0,2026-04-29 00:00:00+00:00,97,0.0515,47635.8
CUS-000183,Customer 00183,Mid-Market,Logistics,Middle East & Africa,Country-15,2024-03-21 00:00:00+00:00,6776,19891949,80.47,35.64,66.03,1,16.0,1601499.97,729939.07,4,427922.68,0.0578749999999999,9.25,2026-07-17 00:00:00+00:00,18,0.8889,474928.5
CUS-000184,Customer 00184,Mid-Market,Retail,Asia Pacific,Country-16,2024-11-03 00:00:00+00:00,21905,15535055,51.63,34.42,76.68,1,12.0,1833481.06,794467.12,3,323155.71,0.0658,3.6666666666666665,2026-06-13 00:00:00+00:00,52,0.2308,315040.8
CUS-000185,Customer 00185,SMB,Manufacturing,Asia Pacific,Country-17,2023-12-08 00:00:00+00:00,18581,3593993,74.02,31.78,63.73,1,5.0,212514.06,73164.4,1,16892.65,0.0796,3.0,2026-03-21 00:00:00+00:00,136,0.0368,14163.59
CUS-000186,Customer 00186,Mid-Market,Healthcare,Europe,Country-18,2024-03-13 00:00:00+00:00,17031,20694053,58.04,27.95,77.59,1,7.0,529375.63,219248.14,1,85600.74,0.1018,13.0,2026-05-12 00:00:00+00:00,84,0.0833,82866.26
CUS-000187,Customer 00187,Mid-Market,Education,North America,Country-19,2023-01-09 00:00:00+00:00,15056,13884629,50.6,21.43,74.09,1,8.0,1087946.19,502860.35,1,72084.15,0.0391,4.0,2026-03-02 00:00:00+00:00,155,0.0516,88746.03
CUS-000188,Customer 00188,Enterprise,Government,North America,Country-20,2023-01-15 00:00:00+00:00,13013,420647312,100.0,70.18,29.68,0,53.0,5543047.3,2315111.32,9,753275.4400000001,0.1004666666666666,11.88888888888889,2026-06-27 00:00:00+00:00,38,1.3947,778876.77
CUS-000189,Customer 00189,SMB,Telecom,North America,Country-21,2023-01-01 00:00:00+00:00,4820,4842604,18.4,21.71,72.14,1,5.0,336615.6,141842.83000000002,1,76893.5,0.0721,9.0,2026-03-05 00:00:00+00:00,152,0.0329,79527.95
CUS-000190,Customer 00190,Enterprise,Retail,North America,Country-22,2023-06-07 00:00:00+00:00,7525,659929736,64.26,48.26,56.07,0,30.0,2429356.07,946919.18,8,625932.14,0.050825,11.625,2026-06-17 00:00:00+00:00,48,0.625,808924.82
CUS-000191,Customer 00191,SMB,Retail,Asia Pacific,Country-23,2023-11-09 00:00:00+00:00,24067,1271938,20.69,15.18,94.25,1,2.0,160475.77000000002,89513.91,1,137536.64,0.0482,12.0,2026-02-06 00:00:00+00:00,179,0.0112,158042.71
CUS-000192,Customer 00192,Enterprise,Education,North America,Country-00,2023-02-15 00:00:00+00:00,22966,36220394,46.26,38.82,62.53,1,28.0,2374125.79,987934.21,3,103830.58,0.0458,16.666666666666668,2026-07-19 00:00:00+00:00,16,1.75,122345.98
CUS-000193,Customer 00193,Enterprise,Telecom,North America,Country-01,2023-05-25 00:00:00+00:00,18166,208100727,43.06,17.38,86.37,1,22.0,2293356.97,1111755.33,4,461867.54,0.06825,8.75,2026-07-02 00:00:00+00:00,33,0.6667,553743.53
CUS-000194,Customer 00194,SMB,Retail,Europe,Country-02,2025-02-01 00:00:00+00:00,22222,502782,52.63,31.55,72.19,1,2.0,69086.84999999999,24458.1,2,69086.84999999999,0.02705,4.5,2026-03-13 00:00:00+00:00,144,0.0139,65837.11
CUS-000195,Customer 00195,Enterprise,Education,North America,Country-03,2025-02-08 00:00:00+00:00,20109,205928087,53.39,17.31,80.95,1,14.0,1885663.03,759269.05,3,338392.71,0.0584,5.0,2026-05-27 00:00:00+00:00,69,0.2029,371373.03
CUS-000196,Customer 00196,Enterprise,Technology,North America,Country-04,2023-09-18 00:00:00+00:00,10000,949376100,68.43,64.27,44.89,0,35.0,3025834.09,1336455.14,7,721316.72,0.0618285714285714,8.285714285714286,2026-05-28 00:00:00+00:00,68,0.5147,794191.61
CUS-000197,Customer 00197,Mid-Market,Finance,North America,Country-05,2025-05-01 00:00:00+00:00,17894,12649296,70.49,31.04,65.34,1,8.0,1134171.82,358167.24,3,366053.93,0.0950333333333333,10.0,2026-08-04 00:00:00+00:00,0,8.0,387196.72
CUS-000198,Customer 00198,SMB,Telecom,North America,Country-06,2023-04-17 00:00:00+00:00,18824,4029440,50.49,9.2,79.79,1,5.0,512906.42,205728.63,0,0.0,0.0,0.0,Unknown,999,0.005,0.0
CUS-000199,Customer 00199,Enterprise,Healthcare,Europe,Country-07,2023-01-29 00:00:00+00:00,3480,278937831,77.79,53.49,40.06,0,31.0,3739749.25,1421907.8199999998,0,0.0,0.0,0.0,Unknown,999,0.031,0.0
