campaign_id,campaign_name,channel,target_segment,start_date,end_date,budget,leads_generated,conversion_rate,attributed_revenue
MKT-00186,Campaign 0186,Social,Enterprise,2025-05-17 00:00:00+00:00,2025-07-19 00:00:00+00:00,834483,13748,0.0253,5086946.91
MKT-00187,Campaign 0187,Events,Mid-Market,2025-10-30 00:00:00+00:00,2025-12-09 00:00:00+00:00,320239,7481,0.0378,1631373.76
MKT-00188,Campaign 0188,Partner,Enterprise,2026-02-21 00:00:00+00:00,2026-04-09 00:00:00+00:00,390980,5259,0.0287,2782627.48
MKT-00189,Campaign 0189,Search,Enterprise,2025-10-13 00:00:00+00:00,2025-11-20 00:00:00+00:00,879648,7449,0.0313,5152557.64
MKT-00190,Campaign 0190,Search,SMB,2023-10-26 00:00:00+00:00,2024-01-14 00:00:00+00:00,242373,6196,0.0536,1061730.44
MKT-00191,Campaign 0191,Events,Enterprise,2023-04-26 00:00:00+00:00,2023-07-05 00:00:00+00:00,628254,5333,0.023,3555210.34
MKT-00192,Campaign 0192,Email,Enterprise,2023-11-01 00:00:00+00:00,2023-12-07 00:00:00+00:00,595117,6079,0.0473,4332682.68
MKT-00193,Campaign 0193,Search,Mid-Market,2025-11-05 00:00:00+00:00,2026-01-02 00:00:00+00:00,206708,1806,0.0333,1263646.86
MKT-00194,Campaign 0194,Social,Enterprise,2024-03-17 00:00:00+00:00,2024-05-29 00:00:00+00:00,915921,8614,0.0463,5112450.32
MKT-00195,Campaign 0195,Content,Enterprise,2025-04-03 00:00:00+00:00,2025-04-24 00:00:00+00:00,876252,11935,0.0272,4566391.51
MKT-00196,Campaign 0196,Email,Enterprise,2024-02-19 00:00:00+00:00,2024-03-29 00:00:00+00:00,778950,10357,0.0385,5515553.88
MKT-00197,Campaign 0197,Email,Mid-Market,2024-10-27 00:00:00+00:00,2024-12-18 00:00:00+00:00,610274,16728,0.0282,4395062.47
MKT-00198,Campaign 0198,Email,Mid-Market,2025-01-03 00:00:00+00:00,2025-03-01 00:00:00+00:00,244362,3046,0.0466,1643048.25
MKT-00199,Campaign 0199,Events,SMB,2025-10-31 00:00:00+00:00,2025-12-01 00:00:00+00:00,31269,389,0.0127,199802.22
MKT-00200,Campaign 0200,Email,Enterprise,2024-05-29 00:00:00+00:00,2024-08-28 00:00:00+00:00,660887,6398,0.0404,3442623.37
MKT-00201,Campaign 0201,Social,SMB,2025-12-17 00:00:00+00:00,2026-01-15 00:00:00+00:00,648542,7519,0.0208,4785952.75
MKT-00202,Campaign 0202,Search,Enterprise,2024-12-19 00:00:00+00:00,2025-02-18 00:00:00+00:00,247545,4084,0.0314,2008507.66
MKT-00203,Campaign 0203,Content,Enterprise,2024-05-03 00:00:00+00:00,2024-06-04 00:00:00+00:00,130117,2347,0.0365,508237.61
MKT-00204,Campaign 0204,Social,Enterprise,2023-04-22 00:00:00+00:00,2023-06-18 00:00:00+00:00,480112,4590,0.0533,4011212.12
MKT-00205,Campaign 0205,Content,SMB,2026-02-22 00:00:00+00:00,2026-05-08 00:00:00+00:00,916152,11369,0.0148,4124241.33
MKT-00206,Campaign 0206,Social,Enterprise,2025-05-03 00:00:00+00:00,2025-06-30 00:00:00+00:00,144761,3287,0.0119,572234.11
MKT-00207,Campaign 0207,Partner,Enterprise,2026-01-24 00:00:00+00:00,2026-03-09 00:00:00+00:00,298950,2796,0.0598,2073138.06
MKT-00208,Campaign 0208,Email,Mid-Market,2025-06-05 00:00:00+00:00,2025-08-12 00:00:00+00:00,278400,3942,0.0363,1574016.2
MKT-00209,Campaign 0209,Social,Enterprise,2024-02-02 00:00:00+00:00,2024-04-05 00:00:00+00:00,173718,2893,0.0139,1509124.69
MKT-00210,Campaign 0210,Email,Mid-Market,2025-12-28 00:00:00+00:00,2026-03-14 00:00:00+00:00,911410,20145,0.0351,5031743.31
MKT-00211,Campaign 0211,Partner,Mid-Market,2023-07-21 00:00:00+00:00,2023-09-18 00:00:00+00:00,790227,15068,0.0341,5423468.77
MKT-00212,Campaign 0212,Social,Enterprise,2025-01-22 00:00:00+00:00,2025-04-07 00:00:00+00:00,428511,10793,0.0325,1728157.12
MKT-00213,Campaign 0213,Content,SMB,2024-04-16 00:00:00+00:00,2024-06-14 00:00:00+00:00,351801,3521,0.0454,1952136.0
MKT-00214,Campaign 0214,Events,Enterprise,2024-10-24 00:00:00+00:00,2025-01-05 00:00:00+00:00,687252,7594,0.0146,4821749.77
MKT-00215,Campaign 0215,Social,Enterprise,2023-01-21 00:00:00+00:00,2023-02-11 00:00:00+00:00,904584,7433,0.0424,3507160.76
MKT-00216,Campaign 0216,Email,Mid-Market,2024-10-30 00:00:00+00:00,2024-12-09 00:00:00+00:00,413384,8273,0.0342,2653713.03
MKT-00217,Campaign 0217,Partner,SMB,2024-07-22 00:00:00+00:00,2024-08-14 00:00:00+00:00,801980,12809,0.0406,6855258.9
MKT-00218,Campaign 0218,Social,Mid-Market,2023-04-16 00:00:00+00:00,2023-05-18 00:00:00+00:00,19589,211,0.0559,95359.25
MKT-00219,Campaign 0219,Partner,SMB,2023-12-18 00:00:00+00:00,2024-01-23 00:00:00+00:00,584303,6874,0.0577,3839756.53
MKT-00220,Campaign 0220,Search,Enterprise,2024-01-14 00:00:00+00:00,2024-02-28 00:00:00+00:00,608146,7238,0.067,4086525.56
MKT-00221,Campaign 0221,Partner,Enterprise,2023-07-23 00:00:00+00:00,2023-09-03 00:00:00+00:00,399961,9222,0.011,3151471.63
MKT-00222,Campaign 0222,Search,Mid-Market,2025-10-21 00:00:00+00:00,2025-12-14 00:00:00+00:00,396063,10743,0.0473,1604902.35
MKT-00223,Campaign 0223,Partner,SMB,2025-05-20 00:00:00+00:00,2025-07-22 00:00:00+00:00,149500,1495,0.0539,1076982.4
MKT-00224,Campaign 0224,Search,Enterprise,2025-10-13 00:00:00+00:00,2025-12-29 00:00:00+00:00,253810,2571,0.0321,1598676.5
MKT-00225,Campaign 0225,Partner,Mid-Market,2023-05-10 00:00:00+00:00,2023-07-15 00:00:00+00:00,612535,16304,0.0411,3828422.3
MKT-00226,Campaign 0226,Search,SMB,2026-01-02 00:00:00+00:00,2026-02-25 00:00:00+00:00,194501,1771,0.0628,1316048.39
MKT-00227,Campaign 0227,Events,Enterprise,2024-08-04 00:00:00+00:00,2024-08-21 00:00:00+00:00,277289,2666,0.0382,2118546.18
MKT-00228,Campaign 0228,Search,Enterprise,2025-02-11 00:00:00+00:00,2025-03-25 00:00:00+00:00,456426,8368,0.0622,3296966.5
MKT-00229,Campaign 0229,Search,Mid-Market,2026-01-22 00:00:00+00:00,2026-03-16 00:00:00+00:00,113249,1317,0.0406,397078.04
MKT-00230,Campaign 0230,Email,Mid-Market,2023-09-14 00:00:00+00:00,2023-11-08 00:00:00+00:00,827626,14109,0.0487,4869645.77
MKT-00231,Campaign 0231,Content,Mid-Market,2025-09-15 00:00:00+00:00,2025-12-07 00:00:00+00:00,836735,7601,0.0562,5821801.53
MKT-00232,Campaign 0232,Events,SMB,2025-08-13 00:00:00+00:00,2025-09-01 00:00:00+00:00,325663,6424,0.024,1057334.08
MKT-00233,Campaign 0233,Social,Enterprise,2024-01-03 00:00:00+00:00,2024-03-28 00:00:00+00:00,274131,2498,0.0483,1338449.88
MKT-00234,Campaign 0234,Email,Mid-Market,2024-10-27 00:00:00+00:00,2024-12-21 00:00:00+00:00,527998,5602,0.0337,2025722.54
MKT-00235,Campaign 0235,Search,SMB,2025-02-22 00:00:00+00:00,2025-04-08 00:00:00+00:00,816941,15803,0.0609,4062604.11
MKT-00236,Campaign 0236,Content,Mid-Market,2023-04-21 00:00:00+00:00,2023-06-14 00:00:00+00:00,64305,569,0.0366,479182.82
MKT-00237,Campaign 0237,Partner,Mid-Market,2023-02-20 00:00:00+00:00,2023-05-04 00:00:00+00:00,51056,465,0.0364,387822.85
MKT-00238,Campaign 0238,Content,Mid-Market,2023-03-09 00:00:00+00:00,2023-05-08 00:00:00+00:00,669530,7262,0.0282,4652997.17
MKT-00239,Campaign 0239,Social,Enterprise,2025-06-09 00:00:00+00:00,2025-07-28 00:00:00+00:00,647586,8103,0.0409,2562774.55
MKT-00240,Campaign 0240,Social,Mid-Market,2024-12-18 00:00:00+00:00,2025-03-09 00:00:00+00:00,724112,7904,0.0505,5253735.53
MKT-00241,Campaign 0241,Search,Enterprise,2024-01-30 00:00:00+00:00,2024-02-28 00:00:00+00:00,558177,5857,0.0429,4058518.45
MKT-00242,Campaign 0242,Content,SMB,2025-01-27 00:00:00+00:00,2025-03-26 00:00:00+00:00,358463,8101,0.0773,1234855.77
MKT-00243,Campaign 0243,Events,Enterprise,2025-01-03 00:00:00+00:00,2025-03-08 00:00:00+00:00,56684,797,0.0347,356829.76
MKT-00244,Campaign 0244,Events,Enterprise,2023-12-22 00:00:00+00:00,2024-02-17 00:00:00+00:00,414371,3475,0.028,2492508.31
MKT-00245,Campaign 0245,Events,Mid-Market,2024-07-29 00:00:00+00:00,2024-09-19 00:00:00+00:00,114774,1097,0.0399,783598.06
MKT-00246,Campaign 0246,Partner,Mid-Market,2025-12-12 00:00:00+00:00,2026-02-17 00:00:00+00:00,80532,1920,0.0475,568439.76
MKT-00247,Campaign 0247,Content,Mid-Market,2025-10-24 00:00:00+00:00,2025-12-31 00:00:00+00:00,533447,4755,0.0216,1904485.89
MKT-00248,Campaign 0248,Partner,Mid-Market,2023-07-23 00:00:00+00:00,2023-10-20 00:00:00+00:00,848332,20874,0.0629,3896847.31
MKT-00249,Campaign 0249,Social,SMB,2023-10-22 00:00:00+00:00,2024-01-11 00:00:00+00:00,695782,7202,0.0379,5442099.58
MKT-00250,Campaign 0250,Email,Mid-Market,2023-06-27 00:00:00+00:00,2023-09-05 00:00:00+00:00,514962,7883,0.0691,3144748.5
MKT-00251,Campaign 0251,Content,Mid-Market,2025-12-15 00:00:00+00:00,2025-12-30 00:00:00+00:00,197472,3323,0.0633,1532639.64
MKT-00252,Campaign 0252,Email,Enterprise,2024-02-29 00:00:00+00:00,2024-03-29 00:00:00+00:00,143997,1840,0.0526,666991.61
MKT-00253,Campaign 0253,Partner,SMB,2024-08-19 00:00:00+00:00,2024-11-16 00:00:00+00:00,105516,2505,0.0417,892197.63
MKT-00254,Campaign 0254,Partner,Enterprise,2024-07-27 00:00:00+00:00,2024-09-12 00:00:00+00:00,689110,5647,0.0258,3991664.15
MKT-00255,Campaign 0255,Content,Mid-Market,2023-02-21 00:00:00+00:00,2023-03-08 00:00:00+00:00,765028,6319,0.0319,4532645.82
MKT-00256,Campaign 0256,Partner,SMB,2024-06-19 00:00:00+00:00,2024-07-13 00:00:00+00:00,720274,14310,0.0248,3489624.58
MKT-00257,Campaign 0257,Events,SMB,2023-04-06 00:00:00+00:00,2023-04-23 00:00:00+00:00,26718,220,0.0241,204231.84
MKT-00258,Campaign 0258,Email,Mid-Market,2025-03-06 00:00:00+00:00,2025-03-22 00:00:00+00:00,199592,1647,0.0466,1417582.51
MKT-00259,Campaign 0259,Search,Mid-Market,2024-02-10 00:00:00+00:00,2024-05-05 00:00:00+00:00,446870,9716,0.0472,3592777.05
MKT-00260,Campaign 0260,Social,Enterprise,2023-08-17 00:00:00+00:00,2023-11-02 00:00:00+00:00,427034,11789,0.0171,2380120.73
MKT-00261,Campaign 0261,Email,Mid-Market,2023-08-07 00:00:00+00:00,2023-08-27 00:00:00+00:00,138927,1799,0.0342,1079608.86
MKT-00262,Campaign 0262,Partner,Mid-Market,2024-08-19 00:00:00+00:00,2024-09-29 00:00:00+00:00,417901,6390,0.029,2367971.77
MKT-00263,Campaign 0263,Content,Mid-Market,2023-07-14 00:00:00+00:00,2023-10-09 00:00:00+00:00,547320,6983,0.0653,2682454.37
MKT-00264,Campaign 0264,Partner,Enterprise,2024-07-31 00:00:00+00:00,2024-09-03 00:00:00+00:00,354157,4353,0.0085,3089604.6
MKT-00265,Campaign 0265,Social,Mid-Market,2023-02-23 00:00:00+00:00,2023-05-10 00:00:00+00:00,501971,4881,0.0727,2373205.69
MKT-00266,Campaign 0266,Partner,Enterprise,2025-11-06 00:00:00+00:00,2025-12-27 00:00:00+00:00,798041,8688,0.0513,3442061.06
MKT-00267,Campaign 0267,Content,Mid-Market,2023-06-27 00:00:00+00:00,2023-08-24 00:00:00+00:00,162970,2012,0.004,1056152.18
MKT-00268,Campaign 0268,Email,Enterprise,2025-07-14 00:00:00+00:00,2025-08-12 00:00:00+00:00,655801,8178,0.0317,4911778.94
MKT-00269,Campaign 0269,Social,Mid-Market,2026-02-09 00:00:00+00:00,2026-03-17 00:00:00+00:00,707175,5914,0.0491,2812180.22
MKT-00270,Campaign 0270,Social,Enterprise,2025-10-08 00:00:00+00:00,2025-10-25 00:00:00+00:00,815044,13215,0.0311,6266556.88
MKT-00271,Campaign 0271,Search,Mid-Market,2025-08-26 00:00:00+00:00,2025-09-16 00:00:00+00:00,249554,4787,0.0376,2155164.52
MKT-00272,Campaign 0272,Events,SMB,2025-10-03 00:00:00+00:00,2025-12-08 00:00:00+00:00,495999,7841,0.0784,3011732.34
MKT-00273,Campaign 0273,Content,Mid-Market,2024-08-09 00:00:00+00:00,2024-11-07 00:00:00+00:00,411931,3890,0.0352,3546255.99
MKT-00274,Campaign 0274,Social,Mid-Market,2023-04-26 00:00:00+00:00,2023-05-27 00:00:00+00:00,748057,12101,0.0247,2969500.14
MKT-00275,Campaign 0275,Search,SMB,2025-05-12 00:00:00+00:00,2025-07-25 00:00:00+00:00,176275,1883,0.0567,1128159.59
MKT-00276,Campaign 0276,Social,SMB,2024-08-03 00:00:00+00:00,2024-08-19 00:00:00+00:00,231606,3350,0.0196,1887836.98
MKT-00277,Campaign 0277,Search,Enterprise,2023-09-23 00:00:00+00:00,2023-11-09 00:00:00+00:00,275638,3890,0.0532,1587121.17
MKT-00278,Campaign 0278,Partner,Mid-Market,2025-09-28 00:00:00+00:00,2025-12-08 00:00:00+00:00,270168,2651,0.0513,2114373.62
MKT-00279,Campaign 0279,Search,Mid-Market,2024-05-05 00:00:00+00:00,2024-06-14 00:00:00+00:00,777399,15007,0.0712,5338153.02
MKT-00280,Campaign 0280,Social,Enterprise,2025-08-06 00:00:00+00:00,2025-11-01 00:00:00+00:00,463254,5115,0.0486,2157602.83
MKT-00281,Campaign 0281,Partner,Mid-Market,2023-12-25 00:00:00+00:00,2024-01-13 00:00:00+00:00,640132,7415,0.0383,5275958.81
MKT-00282,Campaign 0282,Partner,Mid-Market,2025-11-18 00:00:00+00:00,2025-12-11 00:00:00+00:00,461026,4286,0.0415,2433268.52
MKT-00283,Campaign 0283,Search,SMB,2025-12-04 00:00:00+00:00,2026-01-25 00:00:00+00:00,706953,6031,0.0762,2443356.42
MKT-00284,Campaign 0284,Email,SMB,2023-02-18 00:00:00+00:00,2023-04-09 00:00:00+00:00,57218,1195,0.043,257214.47
MKT-00285,Campaign 0285,Social,Enterprise,2026-02-02 00:00:00+00:00,2026-02-18 00:00:00+00:00,225972,3886,0.0386,1734494.84
MKT-00286,Campaign 0286,Social,Mid-Market,2024-04-27 00:00:00+00:00,2024-05-27 00:00:00+00:00,546271,11429,0.041,3946316.33
MKT-00287,Campaign 0287,Social,SMB,2023-03-15 00:00:00+00:00,2023-05-22 00:00:00+00:00,257954,2065,0.0496,1790703.7
MKT-00288,Campaign 0288,Email,Mid-Market,2023-05-14 00:00:00+00:00,2023-05-31 00:00:00+00:00,32064,357,0.036,118481.6
MKT-00289,Campaign 0289,Partner,SMB,2024-02-08 00:00:00+00:00,2024-03-29 00:00:00+00:00,704546,5897,0.0255,5288181.74
MKT-00290,Campaign 0290,Email,Mid-Market,2023-05-21 00:00:00+00:00,2023-07-04 00:00:00+00:00,192088,1578,0.0313,1271517.88
MKT-00291,Campaign 0291,Social,Mid-Market,2025-06-28 00:00:00+00:00,2025-07-15 00:00:00+00:00,794579,6827,0.0278,3121887.79
MKT-00292,Campaign 0292,Social,Mid-Market,2024-10-04 00:00:00+00:00,2024-12-19 00:00:00+00:00,301323,5108,0.0395,1710148.16
MKT-00293,Campaign 0293,Content,SMB,2023-10-19 00:00:00+00:00,2023-11-12 00:00:00+00:00,490013,6079,0.0322,2438847.35
MKT-00294,Campaign 0294,Social,Enterprise,2026-02-07 00:00:00+00:00,2026-03-17 00:00:00+00:00,773666,13811,0.0391,5564827.66
MKT-00295,Campaign 0295,Partner,Mid-Market,2024-06-21 00:00:00+00:00,2024-07-26 00:00:00+00:00,323596,4388,0.0396,1792926.77
MKT-00296,Campaign 0296,Social,SMB,2025-05-19 00:00:00+00:00,2025-06-09 00:00:00+00:00,194742,2655,0.0462,1366745.03
MKT-00297,Campaign 0297,Partner,Enterprise,2024-03-01 00:00:00+00:00,2024-05-06 00:00:00+00:00,392863,3350,0.0266,3275760.53
MKT-00298,Campaign 0298,Partner,Mid-Market,2024-09-10 00:00:00+00:00,2024-11-10 00:00:00+00:00,370443,3797,0.0692,2072855.65
MKT-00299,Campaign 0299,Social,SMB,2024-08-17 00:00:00+00:00,2024-09-18 00:00:00+00:00,560302,5506,0.0619,4542229.79
MKT-00300,Campaign 0300,Partner,Mid-Market,2025-08-19 00:00:00+00:00,2025-11-06 00:00:00+00:00,601029,5915,0.0506,3104855.82
MKT-00301,Campaign 0301,Social,Mid-Market,2025-06-10 00:00:00+00:00,2025-06-30 00:00:00+00:00,886398,10527,0.0538,4402006.49
MKT-00302,Campaign 0302,Email,Enterprise,2024-12-26 00:00:00+00:00,2025-02-04 00:00:00+00:00,152968,2315,0.0238,623100.45
MKT-00303,Campaign 0303,Email,SMB,2023-06-25 00:00:00+00:00,2023-07-14 00:00:00+00:00,194035,1756,0.0327,1411962.14
MKT-00304,Campaign 0304,Social,Mid-Market,2023-04-09 00:00:00+00:00,2023-05-27 00:00:00+00:00,84729,1279,0.0344,624302.32
MKT-00305,Campaign 0305,Events,SMB,2023-03-23 00:00:00+00:00,2023-04-18 00:00:00+00:00,92919,1134,0.0193,365626.57
MKT-00306,Campaign 0306,Events,SMB,2024-12-21 00:00:00+00:00,2025-01-17 00:00:00+00:00,24332,500,0.036,204342.21
MKT-00307,Campaign 0307,Content,SMB,2025-09-28 00:00:00+00:00,2025-12-27 00:00:00+00:00,339735,3847,0.0784,1805799.88
MKT-00308,Campaign 0308,Events,Enterprise,2023-03-31 00:00:00+00:00,2023-06-30 00:00:00+00:00,886305,11464,0.0437,6064557.08
MKT-00309,Campaign 0309,Email,Mid-Market,2024-11-24 00:00:00+00:00,2024-12-12 00:00:00+00:00,58917,516,0.0665,472834.68
MKT-00310,Campaign 0310,Events,Enterprise,2024-03-04 00:00:00+00:00,2024-06-01 00:00:00+00:00,53664,862,0.0654,323203.5
MKT-00311,Campaign 0311,Email,Mid-Market,2025-11-21 00:00:00+00:00,2025-12-31 00:00:00+00:00,318459,5106,0.0269,2590058.89
MKT-00312,Campaign 0312,Partner,SMB,2024-02-27 00:00:00+00:00,2024-05-13 00:00:00+00:00,606595,13135,0.0426,4521999.85
MKT-00313,Campaign 0313,Events,Mid-Market,2025-04-22 00:00:00+00:00,2025-05-13 00:00:00+00:00,615866,7856,0.0357,3263399.02
MKT-00314,Campaign 0314,Email,Mid-Market,2026-02-08 00:00:00+00:00,2026-02-27 00:00:00+00:00,21811,209,0.0569,124455.9
MKT-00315,Campaign 0315,Events,Enterprise,2024-02-07 00:00:00+00:00,2024-04-02 00:00:00+00:00,38424,412,0.0495,260999.1
MKT-00316,Campaign 0316,Events,Mid-Market,2023-05-27 00:00:00+00:00,2023-07-03 00:00:00+00:00,763634,17760,0.0687,6198911.39
MKT-00317,Campaign 0317,Email,SMB,2025-12-24 00:00:00+00:00,2026-02-03 00:00:00+00:00,749091,12077,0.0453,6540437.46
MKT-00318,Campaign 0318,Events,Mid-Market,2025-09-01 00:00:00+00:00,2025-09-30 00:00:00+00:00,622046,9680,0.0552,2544908.92
MKT-00319,Campaign 0319,Email,SMB,2023-09-13 00:00:00+00:00,2023-10-24 00:00:00+00:00,150657,1691,0.0317,1006458.83
MKT-00320,Campaign 0320,Social,Mid-Market,2023-12-16 00:00:00+00:00,2024-01-08 00:00:00+00:00,901780,8510,0.0185,7465887.85
MKT-00321,Campaign 0321,Partner,Mid-Market,2024-09-21 00:00:00+00:00,2024-11-01 00:00:00+00:00,684187,5499,0.0527,3240837.4
MKT-00322,Campaign 0322,Search,Enterprise,2024-07-06 00:00:00+00:00,2024-08-21 00:00:00+00:00,862398,14882,0.0444,5179383.63
MKT-00323,Campaign 0323,Social,Enterprise,2024-07-21 00:00:00+00:00,2024-08-16 00:00:00+00:00,572903,10930,0.0509,4084366.51
MKT-00324,Campaign 0324,Social,SMB,2025-10-16 00:00:00+00:00,2025-12-01 00:00:00+00:00,888626,12162,0.0646,5186351.97
MKT-00325,Campaign 0325,Social,Mid-Market,2025-08-17 00:00:00+00:00,2025-10-25 00:00:00+00:00,120442,1256,0.0474,500777.89
MKT-00326,Campaign 0326,Email,Enterprise,2024-04-28 00:00:00+00:00,2024-07-25 00:00:00+00:00,87203,875,0.0553,371886.44
MKT-00327,Campaign 0327,Social,Mid-Market,2025-04-02 00:00:00+00:00,2025-04-29 00:00:00+00:00,882763,8047,0.0583,5760251.03
MKT-00328,Campaign 0328,Social,Mid-Market,2025-02-17 00:00:00+00:00,2025-04-28 00:00:00+00:00,546012,8653,0.0396,4770395.52
MKT-00329,Campaign 0329,Content,SMB,2024-07-25 00:00:00+00:00,2024-09-25 00:00:00+00:00,568969,5140,0.0324,2177075.7
MKT-00330,Campaign 0330,Content,Enterprise,2025-10-13 00:00:00+00:00,2025-11-02 00:00:00+00:00,691420,7254,0.0737,4113111.27
MKT-00331,Campaign 0331,Email,Enterprise,2025-04-08 00:00:00+00:00,2025-05-05 00:00:00+00:00,858028,23360,0.0482,3166205.57
MKT-00332,Campaign 0332,Email,Enterprise,2023-08-17 00:00:00+00:00,2023-09-04 00:00:00+00:00,129550,1057,0.0466,964594.09
MKT-00333,Campaign 0333,Events,Enterprise,2024-02-05 00:00:00+00:00,2024-03-10 00:00:00+00:00,257409,4455,0.0263,1991213.64
MKT-00334,Campaign 0334,Search,Enterprise,2024-01-15 00:00:00+00:00,2024-04-12 00:00:00+00:00,206867,4948,0.046,1474937.38
MKT-00335,Campaign 0335,Social,SMB,2025-11-30 00:00:00+00:00,2026-01-12 00:00:00+00:00,258989,3458,0.0472,1789558.89
MKT-00336,Campaign 0336,Content,SMB,2024-11-29 00:00:00+00:00,2025-02-13 00:00:00+00:00,386167,4646,0.027,3015069.85
MKT-00337,Campaign 0337,Search,Mid-Market,2023-01-03 00:00:00+00:00,2023-03-03 00:00:00+00:00,531815,6898,0.0538,3841416.04
MKT-00338,Campaign 0338,Content,SMB,2024-03-05 00:00:00+00:00,2024-03-22 00:00:00+00:00,784135,7531,0.0379,5189269.78
MKT-00339,Campaign 0339,Content,Mid-Market,2025-02-16 00:00:00+00:00,2025-03-13 00:00:00+00:00,229725,5046,0.0066,1656412.23
MKT-00340,Campaign 0340,Social,Mid-Market,2024-05-23 00:00:00+00:00,2024-08-11 00:00:00+00:00,754132,6977,0.0336,2870627.04
MKT-00341,Campaign 0341,Events,SMB,2025-01-25 00:00:00+00:00,2025-03-21 00:00:00+00:00,536467,6820,0.0575,2758095.85
MKT-00342,Campaign 0342,Partner,SMB,2025-04-01 00:00:00+00:00,2025-05-23 00:00:00+00:00,754323,17980,0.0276,5204236.07
MKT-00343,Campaign 0343,Social,Enterprise,2023-04-11 00:00:00+00:00,2023-05-27 00:00:00+00:00,743179,6053,0.0807,5698449.54
MKT-00344,Campaign 0344,Partner,SMB,2025-09-25 00:00:00+00:00,2025-12-06 00:00:00+00:00,266132,2304,0.0496,1164474.89
MKT-00345,Campaign 0345,Content,Enterprise,2025-03-01 00:00:00+00:00,2025-03-30 00:00:00+00:00,720790,11329,0.0778,3640691.42
MKT-00346,Campaign 0346,Email,Enterprise,2024-03-09 00:00:00+00:00,2024-05-07 00:00:00+00:00,708591,8807,0.0244,4034315.64
MKT-00347,Campaign 0347,Content,Enterprise,2024-06-22 00:00:00+00:00,2024-08-17 00:00:00+00:00,524920,9221,0.0226,4362002.28
MKT-00348,Campaign 0348,Events,Mid-Market,2023-11-03 00:00:00+00:00,2024-01-09 00:00:00+00:00,103360,1281,0.0382,543946.34
MKT-00349,Campaign 0349,Search,Enterprise,2024-11-19 00:00:00+00:00,2025-02-18 00:00:00+00:00,877351,15286,0.0217,3495031.79
MKT-00350,Campaign 0350,Content,SMB,2025-04-21 00:00:00+00:00,2025-05-30 00:00:00+00:00,873474,12784,0.0347,7056504.28
MKT-00351,Campaign 0351,Email,Mid-Market,2024-09-07 00:00:00+00:00,2024-12-02 00:00:00+00:00,327574,5497,0.0674,1777106.04
MKT-00352,Campaign 0352,Email,Mid-Market,2024-11-17 00:00:00+00:00,2025-01-10 00:00:00+00:00,465584,6180,0.0371,3739232.1
MKT-00353,Campaign 0353,Social,SMB,2025-06-05 00:00:00+00:00,2025-07-06 00:00:00+00:00,401991,9782,0.0165,1475264.11
MKT-00354,Campaign 0354,Email,Mid-Market,2025-05-04 00:00:00+00:00,2025-06-02 00:00:00+00:00,664689,7996,0.0468,5648022.26
MKT-00355,Campaign 0355,Email,SMB,2025-06-13 00:00:00+00:00,2025-08-29 00:00:00+00:00,305074,5568,0.0632,2607598.73
MKT-00356,Campaign 0356,Partner,Enterprise,2025-12-17 00:00:00+00:00,2026-01-30 00:00:00+00:00,896286,17854,0.0121,4303685.56
MKT-00357,Campaign 0357,Events,Enterprise,2025-03-13 00:00:00+00:00,2025-05-13 00:00:00+00:00,98540,1482,0.0204,335377.38
MKT-00358,Campaign 0358,Content,Enterprise,2023-09-21 00:00:00+00:00,2023-10-12 00:00:00+00:00,392209,3902,0.0429,2136262.07
MKT-00359,Campaign 0359,Social,SMB,2023-10-19 00:00:00+00:00,2024-01-03 00:00:00+00:00,430819,6427,0.0228,1935444.89
MKT-00360,Campaign 0360,Content,Mid-Market,2025-05-22 00:00:00+00:00,2025-07-26 00:00:00+00:00,291799,2836,0.0393,2197076.78
MKT-00361,Campaign 0361,Partner,Enterprise,2023-05-04 00:00:00+00:00,2023-06-02 00:00:00+00:00,442883,3597,0.065,1526056.78
MKT-00362,Campaign 0362,Events,Mid-Market,2023-11-09 00:00:00+00:00,2023-11-27 00:00:00+00:00,302526,2522,0.036,1164441.86
MKT-00363,Campaign 0363,Events,Enterprise,2025-08-13 00:00:00+00:00,2025-10-07 00:00:00+00:00,338624,6169,0.0493,2334166.07
MKT-00364,Campaign 0364,Events,Mid-Market,2023-10-10 00:00:00+00:00,2023-11-16 00:00:00+00:00,101562,855,0.0505,788765.61
MKT-00365,Campaign 0365,Search,Mid-Market,2025-05-03 00:00:00+00:00,2025-07-01 00:00:00+00:00,381280,3382,0.0293,1292483.12
MKT-00366,Campaign 0366,Events,Enterprise,2025-04-08 00:00:00+00:00,2025-04-29 00:00:00+00:00,628308,16735,0.0251,2904438.68
MKT-00367,Campaign 0367,Social,SMB,2024-03-30 00:00:00+00:00,2024-06-08 00:00:00+00:00,846247,6912,0.0579,5597435.56
MKT-00368,Campaign 0368,Search,Mid-Market,2023-11-26 00:00:00+00:00,2024-01-30 00:00:00+00:00,916451,7562,0.0428,4374553.91
