operating_date,warehouse_id,throughput_units,on_time_delivery_rate,fulfillment_rate,incident_count,labor_hours,downtime_minutes
2023-11-21 00:00:00+00:00,WH-North,1346,0.9741,0.9878,0,48.88,0
2023-11-22 00:00:00+00:00,WH-North,1398,0.9254,0.9814,0,51.76,0
2023-11-23 00:00:00+00:00,WH-North,1559,0.9383,0.9674,0,79.34,0
2023-11-24 00:00:00+00:00,WH-North,1558,0.9074,0.9838,2,63.08,164
2023-11-25 00:00:00+00:00,WH-North,1497,0.893,0.949,1,57.33,52
2023-11-26 00:00:00+00:00,WH-North,1205,0.8864,0.953,1,55.87,59
2023-11-27 00:00:00+00:00,WH-North,1218,0.8795,0.9305,2,44.36,168
2023-11-28 00:00:00+00:00,WH-North,1615,0.9255,0.9751,1,63.67,21
2023-11-29 00:00:00+00:00,WH-North,1197,0.8594,0.9578,2,61.3,40
2023-11-30 00:00:00+00:00,WH-North,1473,0.923,0.9485,1,75.91,32
2023-12-01 00:00:00+00:00,WH-North,1576,0.9631,0.9514,0,67.42,0
2023-12-02 00:00:00+00:00,WH-North,1347,0.9722,0.9679,0,52.12,0
2023-12-03 00:00:00+00:00,WH-North,1766,0.9612,0.9722,0,68.54,0
2023-12-04 00:00:00+00:00,WH-North,1506,0.924,0.9604,0,76.47,0
2023-12-05 00:00:00+00:00,WH-North,1637,0.9593,0.996,0,85.71,0
2023-12-06 00:00:00+00:00,WH-North,1545,0.9262,0.9369,0,81.25,0
2023-12-07 00:00:00+00:00,WH-North,1415,0.9183,0.9861,0,70.52,0
2023-12-08 00:00:00+00:00,WH-North,1372,0.9171,0.9501,1,70.11,48
2023-12-09 00:00:00+00:00,WH-North,1637,0.9557,0.9925,0,62.82,0
2023-12-10 00:00:00+00:00,WH-North,1450,0.9815,0.9455,0,65.41,0
2023-12-11 00:00:00+00:00,WH-North,1454,0.9408,0.9674,0,74.65,0
2023-12-12 00:00:00+00:00,WH-North,1109,0.9418,0.999,0,57.2,0
2023-12-13 00:00:00+00:00,WH-North,1461,0.9152,0.9308,1,54.78,80
2023-12-14 00:00:00+00:00,WH-North,1593,0.995,0.9637,0,63.56,0
2023-12-15 00:00:00+00:00,WH-North,1373,0.9502,0.965,0,61.78,0
2023-12-16 00:00:00+00:00,WH-North,1639,0.9054,0.9704,0,71.56,0
2023-12-17 00:00:00+00:00,WH-North,1242,0.8878,0.9617,1,51.56,44
2023-12-18 00:00:00+00:00,WH-North,1520,0.9093,0.9746,1,69.44,71
2023-12-19 00:00:00+00:00,WH-North,1294,0.932,0.9575,0,50.63,0
2023-12-20 00:00:00+00:00,WH-North,1474,0.9559,0.9856,0,53.09,0
2023-12-21 00:00:00+00:00,WH-North,1261,0.922,0.988,1,48.4,61
2023-12-22 00:00:00+00:00,WH-North,1559,0.9553,0.9708,0,58.43,0
2023-12-23 00:00:00+00:00,WH-North,1572,0.9745,0.9523,0,58.52,0
2023-12-24 00:00:00+00:00,WH-North,1558,0.9411,0.9534,0,58.34,0
2023-12-25 00:00:00+00:00,WH-North,1177,0.9791,0.989,0,53.34,0
2023-12-26 00:00:00+00:00,WH-North,1395,0.994,0.9692,1,52.43,16
2023-12-27 00:00:00+00:00,WH-North,1451,0.931,0.979,0,64.55,0
2023-12-28 00:00:00+00:00,WH-North,1046,0.9127,0.965,0,37.71,0
2023-12-29 00:00:00+00:00,WH-North,1170,0.9406,0.965,0,48.05,0
2023-12-30 00:00:00+00:00,WH-North,1498,0.9787,0.9633,1,80.24,27
2023-12-31 00:00:00+00:00,WH-North,1176,0.9235,0.9755,0,47.95,0
2024-01-01 00:00:00+00:00,WH-North,1328,0.9824,0.9743,0,63.97,0
2024-01-02 00:00:00+00:00,WH-North,1312,0.9343,0.9901,0,69.2,0
2024-01-03 00:00:00+00:00,WH-North,1434,0.9442,0.9729,0,63.05,0
2024-01-04 00:00:00+00:00,WH-North,1219,0.9246,0.9708,1,65.27,86
2024-01-05 00:00:00+00:00,WH-North,1523,0.9575,0.9794,0,61.77,0
2024-01-06 00:00:00+00:00,WH-North,1199,0.8736,0.9722,1,63.84,58
2024-01-07 00:00:00+00:00,WH-North,1264,0.8968,0.9676,0,60.32,0
2024-01-08 00:00:00+00:00,WH-North,1418,0.9166,0.9572,1,51.08,21
2024-01-09 00:00:00+00:00,WH-North,1251,0.9388,0.9852,0,62.67,0
2024-01-10 00:00:00+00:00,WH-North,1297,0.9429,0.9838,0,50.36,0
2024-01-11 00:00:00+00:00,WH-North,1801,0.9017,0.976,0,93.18,0
2024-01-12 00:00:00+00:00,WH-North,1931,0.9346,0.9473,0,72.83,0
2024-01-13 00:00:00+00:00,WH-North,919,0.933,0.9582,0,38.62,0
2024-01-14 00:00:00+00:00,WH-North,1634,0.945,0.954,0,70.13,0
2024-01-15 00:00:00+00:00,WH-North,1222,0.8681,0.958,2,43.87,140
2024-01-16 00:00:00+00:00,WH-North,1788,0.909,0.9333,2,97.06,44
2024-01-17 00:00:00+00:00,WH-North,1442,0.9587,0.9662,0,54.71,0
2024-01-18 00:00:00+00:00,WH-North,1398,0.916,0.9606,0,51.87,0
2024-01-19 00:00:00+00:00,WH-North,1574,0.9071,0.9646,0,74.43,0
2024-01-20 00:00:00+00:00,WH-North,1690,0.995,0.9874,0,74.89,0
2024-01-21 00:00:00+00:00,WH-North,1658,0.9576,0.9804,0,68.7,0
2024-01-22 00:00:00+00:00,WH-North,1552,0.9437,0.9613,0,78.74,0
2024-01-23 00:00:00+00:00,WH-North,1334,0.9333,0.964,1,52.7,55
2024-01-24 00:00:00+00:00,WH-North,1437,0.907,0.961,0,58.87,0
2024-01-25 00:00:00+00:00,WH-North,1195,0.951,0.9698,1,45.49,23
2024-01-26 00:00:00+00:00,WH-North,1597,0.9326,0.937,0,87.52,0
2024-01-27 00:00:00+00:00,WH-North,1632,0.9915,0.945,0,62.51,0
2024-01-28 00:00:00+00:00,WH-North,1285,0.9677,0.9919,0,69.78,0
2024-01-29 00:00:00+00:00,WH-North,1149,0.9168,0.9841,0,46.93,0
2024-01-30 00:00:00+00:00,WH-North,1339,0.9527,0.925,1,55.5,12
2024-01-31 00:00:00+00:00,WH-North,1175,0.9229,0.9534,1,50.32,84
2024-02-01 00:00:00+00:00,WH-North,1313,0.9565,0.9924,0,48.59,0
2024-02-02 00:00:00+00:00,WH-North,1619,0.8856,0.9421,0,60.68,0
2024-02-03 00:00:00+00:00,WH-North,1268,0.9698,0.9549,0,52.02,0
2024-02-04 00:00:00+00:00,WH-North,1236,0.995,0.9898,0,68.57,0
2024-02-05 00:00:00+00:00,WH-North,1477,0.9174,0.9777,0,57.88,0
2024-02-06 00:00:00+00:00,WH-North,1436,0.9467,0.9767,0,69.33,0
2024-02-07 00:00:00+00:00,WH-North,1328,0.9635,0.9501,0,60.74,0
2024-02-08 00:00:00+00:00,WH-North,1339,0.9224,0.949,1,63.36,21
2024-02-09 00:00:00+00:00,WH-North,1114,0.9084,0.9404,1,43.64,35
2024-02-10 00:00:00+00:00,WH-North,1482,0.9402,0.9866,0,57.08,0
2024-02-11 00:00:00+00:00,WH-North,1396,0.9328,0.9589,0,70.76,0
2024-02-12 00:00:00+00:00,WH-North,1435,0.8337,0.9635,1,61.91,56
2024-02-13 00:00:00+00:00,WH-North,1337,0.9337,0.9738,0,49.95,0
2024-02-14 00:00:00+00:00,WH-North,1500,0.932,0.9669,0,60.79,0
2024-02-15 00:00:00+00:00,WH-North,1668,0.9678,0.9885,0,81.84,0
2024-02-16 00:00:00+00:00,WH-North,1262,0.886,0.967,1,54.19,67
2024-02-17 00:00:00+00:00,WH-North,1370,0.9408,0.9662,0,72.24,0
2024-02-18 00:00:00+00:00,WH-North,1317,0.9733,0.9374,0,59.97,0
2024-02-19 00:00:00+00:00,WH-North,1204,0.9378,0.9595,0,66.88,0
2024-02-20 00:00:00+00:00,WH-North,1607,0.9283,0.999,0,65.2,0
2024-02-21 00:00:00+00:00,WH-North,1349,0.9758,0.999,0,65.94,0
2024-02-22 00:00:00+00:00,WH-North,1330,0.9845,0.9608,0,71.95,0
2024-02-23 00:00:00+00:00,WH-North,1143,0.9181,0.9568,0,41.9,0
2024-02-24 00:00:00+00:00,WH-North,1737,0.99,0.9766,0,84.39,0
2024-02-25 00:00:00+00:00,WH-North,1723,0.9348,0.9657,1,94.39,15
2024-02-26 00:00:00+00:00,WH-North,1414,0.9211,0.9766,0,57.7,0
2024-02-27 00:00:00+00:00,WH-North,1119,0.9453,0.9805,0,48.32,0
2024-02-28 00:00:00+00:00,WH-North,1528,0.91,0.9929,0,61.18,0
2024-02-29 00:00:00+00:00,WH-North,1512,0.9335,0.98,0,66.31,0
2024-03-01 00:00:00+00:00,WH-North,1675,0.8987,0.9462,0,72.69,0
2024-03-02 00:00:00+00:00,WH-North,1490,0.9605,0.9817,0,76.83,0
2024-03-03 00:00:00+00:00,WH-North,1363,0.9308,0.9657,1,57.45,45
2024-03-04 00:00:00+00:00,WH-North,1498,0.9202,0.9752,0,68.54,0
2024-03-05 00:00:00+00:00,WH-North,1149,0.995,0.9546,0,42.09,0
2024-03-06 00:00:00+00:00,WH-North,1203,0.9283,0.9755,0,43.6,0
2024-03-07 00:00:00+00:00,WH-North,1303,0.9435,0.969,0,63.06,0
2024-03-08 00:00:00+00:00,WH-North,1482,0.9801,0.9514,0,69.91,0
2024-03-09 00:00:00+00:00,WH-North,1180,0.9076,0.9608,1,52.79,75
2024-03-10 00:00:00+00:00,WH-North,1506,0.9614,0.9755,0,70.19,0
2024-03-11 00:00:00+00:00,WH-North,1416,0.9048,0.9699,0,63.46,0
2024-03-12 00:00:00+00:00,WH-North,1399,0.894,0.9793,0,64.24,0
2024-03-13 00:00:00+00:00,WH-North,1721,0.9588,0.9807,0,64.74,0
2024-03-14 00:00:00+00:00,WH-North,1220,0.9738,0.976,0,48.37,0
2024-03-15 00:00:00+00:00,WH-North,1456,0.9801,0.9988,0,52.25,0
2024-03-16 00:00:00+00:00,WH-North,1609,0.9251,0.97,0,61.37,0
2024-03-17 00:00:00+00:00,WH-North,1785,0.9611,0.974,0,81.31,0
2024-03-18 00:00:00+00:00,WH-North,1258,0.9304,0.9562,0,62.05,0
2024-03-19 00:00:00+00:00,WH-North,1234,0.9357,0.9803,0,54.54,0
2024-03-20 00:00:00+00:00,WH-North,1432,0.9461,0.9368,1,61.73,57
2024-03-21 00:00:00+00:00,WH-North,1640,0.9573,0.9736,0,66.08,0
2024-03-22 00:00:00+00:00,WH-North,1473,0.904,0.9505,1,77.54,68
2024-03-23 00:00:00+00:00,WH-North,1389,0.9616,0.9726,0,67.4,0
2024-03-24 00:00:00+00:00,WH-North,1397,0.9015,0.9954,1,64.53,42
2024-03-25 00:00:00+00:00,WH-North,1643,0.9383,0.9595,0,76.1,0
2024-03-26 00:00:00+00:00,WH-North,1459,0.9192,0.9737,1,64.03,20
2024-03-27 00:00:00+00:00,WH-North,1489,0.903,0.9618,1,60.4,36
2024-03-28 00:00:00+00:00,WH-North,1144,0.887,0.9833,1,58.91,68
2024-03-29 00:00:00+00:00,WH-North,1114,0.9696,0.9533,0,46.8,0
2024-03-30 00:00:00+00:00,WH-North,1504,0.9215,0.9457,0,83.55,0
2024-03-31 00:00:00+00:00,WH-North,1541,0.9588,0.9277,2,66.38,172
2024-04-01 00:00:00+00:00,WH-North,1446,0.9033,0.9402,2,63.62,106
2024-04-02 00:00:00+00:00,WH-North,1226,0.9358,0.9744,0,47.44,0
2024-04-03 00:00:00+00:00,WH-North,1604,0.9145,0.9539,0,65.75,0
2024-04-04 00:00:00+00:00,WH-North,1362,0.9008,0.9617,1,75.57,32
2024-04-05 00:00:00+00:00,WH-North,1343,0.9293,0.9506,1,52.56,43
2024-04-06 00:00:00+00:00,WH-North,1508,0.9671,0.9834,0,57.29,0
2024-04-07 00:00:00+00:00,WH-North,1709,0.9588,0.9729,0,82.98,0
2024-04-08 00:00:00+00:00,WH-North,1215,0.8995,0.9855,0,48.81,0
2024-04-09 00:00:00+00:00,WH-North,1430,0.8667,0.9534,2,62.8,96
2024-04-10 00:00:00+00:00,WH-North,1078,0.9818,0.9705,0,39.11,0
2024-04-11 00:00:00+00:00,WH-North,1384,0.994,0.9624,0,65.95,0
2024-04-12 00:00:00+00:00,WH-North,1437,0.9296,0.9534,0,61.24,0
2024-04-13 00:00:00+00:00,WH-North,1335,0.9231,0.9571,1,70.74,77
2024-04-14 00:00:00+00:00,WH-North,946,0.9533,0.9772,0,44.06,0
2024-04-15 00:00:00+00:00,WH-North,1482,0.9667,0.9909,0,63.41,0
2024-04-16 00:00:00+00:00,WH-North,1526,0.8848,0.9113,2,58.32,118
2024-04-17 00:00:00+00:00,WH-North,1036,0.9361,0.9716,1,41.77,37
2024-04-18 00:00:00+00:00,WH-North,1531,0.917,0.948,0,54.92,0
2024-04-19 00:00:00+00:00,WH-North,1279,0.9491,0.9762,0,70.67,0
2024-04-20 00:00:00+00:00,WH-North,1564,0.9019,0.9694,0,79.79,0
2024-04-21 00:00:00+00:00,WH-North,1576,0.9295,0.9807,0,64.2,0
2024-04-22 00:00:00+00:00,WH-North,1289,0.9031,0.9702,2,70.92,112
2024-04-23 00:00:00+00:00,WH-North,1473,0.9749,0.9878,0,52.79,0
2024-04-24 00:00:00+00:00,WH-North,1479,0.9557,0.975,0,77.49,0
2024-04-25 00:00:00+00:00,WH-North,1264,0.9598,0.9802,0,47.63,0
2024-04-26 00:00:00+00:00,WH-North,1567,0.9134,0.9562,1,72.64,25
2024-04-27 00:00:00+00:00,WH-North,1636,0.8955,0.9734,1,78.52,74
2024-04-28 00:00:00+00:00,WH-North,1391,0.9171,0.9467,1,58.05,87
2024-04-29 00:00:00+00:00,WH-North,1191,0.9419,0.9775,0,65.04,0
2024-04-30 00:00:00+00:00,WH-North,1915,0.9627,0.9728,0,100.31,0
2024-05-01 00:00:00+00:00,WH-North,1315,0.9503,0.9688,0,67.21,0
2024-05-02 00:00:00+00:00,WH-North,1218,0.9706,0.9685,0,48.05,0
2024-05-03 00:00:00+00:00,WH-North,1108,0.9415,0.9443,0,53.89,0
2024-05-04 00:00:00+00:00,WH-North,1313,0.9191,0.9608,1,55.21,70
2024-05-05 00:00:00+00:00,WH-North,1589,0.9173,0.9665,1,67.6,29
2024-05-06 00:00:00+00:00,WH-North,1550,0.9232,0.999,0,65.91,0
2024-05-07 00:00:00+00:00,WH-North,1711,0.9247,0.9873,0,63.48,0
2024-05-08 00:00:00+00:00,WH-North,1413,0.8961,0.9628,2,57.66,142
2024-05-09 00:00:00+00:00,WH-North,1462,0.9238,0.94,1,65.33,42
2024-05-10 00:00:00+00:00,WH-North,1051,0.8969,0.9867,1,39.19,54
2024-05-11 00:00:00+00:00,WH-North,1399,0.995,0.9979,0,75.65,0
2024-05-12 00:00:00+00:00,WH-North,1269,0.995,0.9449,1,63.58,72
2024-05-13 00:00:00+00:00,WH-North,1614,0.9284,0.9619,1,62.14,58
2024-05-14 00:00:00+00:00,WH-North,1632,0.9158,0.9692,0,83.12,0
2024-05-15 00:00:00+00:00,WH-North,1329,0.995,0.978,0,50.77,0
2024-05-16 00:00:00+00:00,WH-North,1061,0.9561,0.9601,0,43.34,0
2024-05-17 00:00:00+00:00,WH-North,1473,0.9214,0.9561,1,63.4,55
2024-05-18 00:00:00+00:00,WH-North,1235,0.9783,0.9518,0,52.96,0
2024-05-19 00:00:00+00:00,WH-North,1526,0.8844,0.9414,1,84.59,43
2024-05-20 00:00:00+00:00,WH-North,1523,0.905,0.9666,0,62.02,0
2024-05-21 00:00:00+00:00,WH-North,1456,0.9349,0.992,0,68.19,0
2024-05-22 00:00:00+00:00,WH-North,1550,0.9137,0.9544,1,64.07,79
2024-05-23 00:00:00+00:00,WH-North,1435,0.951,0.9729,0,58.83,0
2024-05-24 00:00:00+00:00,WH-North,1621,0.9754,0.998,0,65.51,0
2024-05-25 00:00:00+00:00,WH-North,1492,0.883,0.934,1,53.53,85
2024-05-26 00:00:00+00:00,WH-North,1219,0.9823,0.9692,0,45.27,0
2024-05-27 00:00:00+00:00,WH-North,1782,0.8853,0.9791,0,68.59,0
2024-05-28 00:00:00+00:00,WH-North,1532,0.9312,0.9944,0,61.44,0
2024-05-29 00:00:00+00:00,WH-North,1303,0.9042,0.9609,1,50.58,15
2024-05-30 00:00:00+00:00,WH-North,1610,0.9412,0.9932,0,78.07,0
2024-05-31 00:00:00+00:00,WH-North,1212,0.937,0.9643,1,49.1,13
2024-06-01 00:00:00+00:00,WH-North,1796,0.9061,0.9577,1,86.22,52
2024-06-02 00:00:00+00:00,WH-North,1422,0.9507,0.973,0,50.82,0
2024-06-03 00:00:00+00:00,WH-North,1011,0.9211,0.9989,0,37.11,0
2024-06-04 00:00:00+00:00,WH-North,1404,0.9431,0.9947,0,68.5,0
2024-06-05 00:00:00+00:00,WH-North,1703,0.9295,0.9655,0,86.72,0
2024-06-06 00:00:00+00:00,WH-North,1471,0.8772,0.9619,1,60.41,66
2024-06-07 00:00:00+00:00,WH-North,1526,0.9261,0.9954,0,69.74,0
2024-06-08 00:00:00+00:00,WH-North,1418,0.9629,0.9697,0,54.26,0
2024-06-09 00:00:00+00:00,WH-North,1403,0.9117,0.9531,0,53.05,0
2024-06-10 00:00:00+00:00,WH-North,1604,0.9087,0.9864,1,82.99,68
2024-06-11 00:00:00+00:00,WH-North,1098,0.9019,0.9683,1,52.08,73
2024-06-12 00:00:00+00:00,WH-North,1636,0.9703,0.9396,1,81.66,83
2024-06-13 00:00:00+00:00,WH-North,1723,0.9577,0.974,0,70.44,0
2024-06-14 00:00:00+00:00,WH-North,1281,0.91,0.9641,1,70.25,20
2024-06-15 00:00:00+00:00,WH-North,1286,0.8851,0.9488,1,52.37,20
2024-06-16 00:00:00+00:00,WH-North,1370,0.8971,0.9507,0,60.05,0
2024-06-17 00:00:00+00:00,WH-North,1733,0.9134,0.9373,1,89.23,40
2024-06-18 00:00:00+00:00,WH-North,1251,0.9034,0.9623,0,66.98,0
2024-06-19 00:00:00+00:00,WH-North,1238,0.9734,0.9642,0,51.25,0
2024-06-20 00:00:00+00:00,WH-North,1549,0.9493,0.972,0,58.89,0
2024-06-21 00:00:00+00:00,WH-North,1104,0.9851,0.999,0,42.84,0
2024-06-22 00:00:00+00:00,WH-North,1435,0.8127,0.9487,2,78.57,90
2024-06-23 00:00:00+00:00,WH-North,1496,0.9122,0.9701,1,56.67,22
2024-06-24 00:00:00+00:00,WH-North,1416,0.8986,0.9703,1,67.63,86
2024-06-25 00:00:00+00:00,WH-North,1261,0.9175,0.9557,0,56.45,0
2024-06-26 00:00:00+00:00,WH-North,1319,0.9544,0.9872,0,68.46,0
2024-06-27 00:00:00+00:00,WH-North,1534,0.9403,0.9491,0,75.52,0
2024-06-28 00:00:00+00:00,WH-North,984,0.912,0.9762,0,52.44,0
2024-06-29 00:00:00+00:00,WH-North,1507,0.943,0.9651,0,67.35,0
2024-06-30 00:00:00+00:00,WH-North,1405,0.9348,0.9571,0,54.7,0
2024-07-01 00:00:00+00:00,WH-North,1369,0.9383,0.9452,1,53.89,50
2024-07-02 00:00:00+00:00,WH-North,1320,0.9295,0.9603,1,55.98,48
2024-07-03 00:00:00+00:00,WH-North,1214,0.9337,0.95,0,44.44,0
2024-07-04 00:00:00+00:00,WH-North,1381,0.9329,0.9866,0,72.31,0
2024-07-05 00:00:00+00:00,WH-North,1438,0.9838,0.9865,0,55.87,0
2024-07-06 00:00:00+00:00,WH-North,1399,0.9331,0.9675,2,67.67,66
2024-07-07 00:00:00+00:00,WH-North,1749,0.995,0.9633,0,64.93,0
2024-07-08 00:00:00+00:00,WH-North,1494,0.9528,0.9985,0,81.09,0
2024-07-09 00:00:00+00:00,WH-North,1383,0.9598,0.9829,0,65.6,0
2024-07-10 00:00:00+00:00,WH-North,1312,0.9011,0.9759,1,63.82,54
2024-07-11 00:00:00+00:00,WH-North,1379,0.9472,0.9646,1,65.21,89
2024-07-12 00:00:00+00:00,WH-North,1547,0.9341,0.9578,0,85.52,0
2024-07-13 00:00:00+00:00,WH-North,1484,0.8771,0.9634,0,66.49,0
2024-07-14 00:00:00+00:00,WH-North,1464,0.9221,0.9699,0,60.44,0
2024-07-15 00:00:00+00:00,WH-North,1225,0.9345,0.9949,0,59.34,0
2024-07-16 00:00:00+00:00,WH-North,1361,0.9461,0.9571,0,49.2,0
2024-07-17 00:00:00+00:00,WH-North,1665,0.9679,0.9813,0,62.14,0
2024-07-18 00:00:00+00:00,WH-North,1157,0.9457,0.9732,0,44.63,0
2024-07-19 00:00:00+00:00,WH-North,1679,0.995,0.9851,0,85.38,0
2024-07-20 00:00:00+00:00,WH-North,1294,0.937,0.9749,1,55.71,85
2024-07-21 00:00:00+00:00,WH-North,1238,0.9116,0.9459,1,68.57,39
2024-07-22 00:00:00+00:00,WH-North,1542,0.8853,0.9749,0,58.99,0
2024-07-23 00:00:00+00:00,WH-North,1112,0.9825,0.9827,0,52.03,0
2024-07-24 00:00:00+00:00,WH-North,1444,0.9261,0.9729,0,69.1,0
2024-07-25 00:00:00+00:00,WH-North,1853,0.9032,0.9537,1,101.76,13
2024-07-26 00:00:00+00:00,WH-North,1309,0.9168,0.9641,1,60.47,23
2024-07-27 00:00:00+00:00,WH-North,1237,0.9306,0.9614,0,61.28,0
2024-07-28 00:00:00+00:00,WH-North,1079,0.9395,0.9938,0,55.2,0
2024-07-29 00:00:00+00:00,WH-North,1356,0.954,0.9507,0,74.3,0
2024-07-30 00:00:00+00:00,WH-North,1650,0.9263,0.9564,1,66.61,18
2024-07-31 00:00:00+00:00,WH-North,1498,0.9355,0.967,0,56.52,0
2024-08-01 00:00:00+00:00,WH-North,1202,0.9615,0.9693,0,50.98,0
2024-08-02 00:00:00+00:00,WH-North,1332,0.9355,0.9533,0,70.99,0
2024-08-03 00:00:00+00:00,WH-North,1436,0.9269,0.9696,0,65.47,0
2024-08-04 00:00:00+00:00,WH-North,1290,0.995,0.9796,0,51.11,0
2024-08-05 00:00:00+00:00,WH-North,1369,0.8994,0.9881,0,61.12,0
2024-08-06 00:00:00+00:00,WH-North,1249,0.8892,0.9691,0,56.49,0
2024-08-07 00:00:00+00:00,WH-North,1518,0.9013,0.9763,1,54.37,81
2024-08-08 00:00:00+00:00,WH-North,1566,0.975,0.9305,1,83.54,59
2024-08-09 00:00:00+00:00,WH-North,1362,0.8695,0.9202,2,50.77,112
2024-08-10 00:00:00+00:00,WH-North,1514,0.895,0.9507,1,82.43,30
2024-08-11 00:00:00+00:00,WH-North,1468,0.8861,0.9771,0,79.52,0
2024-08-12 00:00:00+00:00,WH-North,1640,0.9026,0.9723,1,62.72,18
2024-08-13 00:00:00+00:00,WH-North,1382,0.9606,0.9839,0,60.19,0
2024-08-14 00:00:00+00:00,WH-North,1264,0.9793,0.9764,0,58.02,0
2024-08-15 00:00:00+00:00,WH-North,1269,0.9428,0.975,0,57.57,0
2024-08-16 00:00:00+00:00,WH-North,1610,0.9275,0.9722,0,69.51,0
2024-08-17 00:00:00+00:00,WH-North,1632,0.995,0.9723,0,80.58,0
2024-08-18 00:00:00+00:00,WH-North,1451,0.974,0.9687,0,78.72,0
2024-08-19 00:00:00+00:00,WH-North,1326,0.9065,0.9419,1,61.32,21
2024-08-20 00:00:00+00:00,WH-North,1094,0.9627,0.9522,0,39.89,0
2024-08-21 00:00:00+00:00,WH-North,1446,0.8779,0.9426,3,62.65,66
2024-08-22 00:00:00+00:00,WH-North,1475,0.9773,0.9805,0,60.52,0
2024-08-23 00:00:00+00:00,WH-North,1558,0.8783,0.9847,0,63.44,0
2024-08-24 00:00:00+00:00,WH-North,1509,0.913,0.9718,0,74.85,0
2024-08-25 00:00:00+00:00,WH-North,1453,0.9432,0.9663,0,68.74,0
2024-08-26 00:00:00+00:00,WH-North,1354,0.9357,0.9592,0,69.19,0
2024-08-27 00:00:00+00:00,WH-North,1359,0.9321,0.9473,0,53.52,0
2024-08-28 00:00:00+00:00,WH-North,1472,0.9246,0.9653,0,62.43,0
2024-08-29 00:00:00+00:00,WH-North,1583,0.995,0.999,0,57.32,0
2024-08-30 00:00:00+00:00,WH-North,1521,0.9314,0.9543,1,58.9,70
2024-08-31 00:00:00+00:00,WH-North,1488,0.9814,0.9627,0,53.19,0
2024-09-01 00:00:00+00:00,WH-North,1757,0.9345,0.95,0,82.11,0
2024-09-02 00:00:00+00:00,WH-North,1457,0.912,0.9847,0,67.33,0
2024-09-03 00:00:00+00:00,WH-North,1727,0.9206,0.965,0,74.95,0
2024-09-04 00:00:00+00:00,WH-North,1487,0.8829,0.9714,1,62.57,29
2024-09-05 00:00:00+00:00,WH-North,1521,0.953,0.9919,0,80.38,0
2024-09-06 00:00:00+00:00,WH-North,1641,0.957,0.9532,0,70.15,0
2024-09-07 00:00:00+00:00,WH-North,1624,0.8689,0.953,1,86.51,80
2024-09-08 00:00:00+00:00,WH-North,1108,0.9332,0.96,0,40.66,0
2024-09-09 00:00:00+00:00,WH-North,1297,0.9686,0.9745,0,64.58,0
2024-09-10 00:00:00+00:00,WH-North,1482,0.9581,0.9579,0,60.47,0
2024-09-11 00:00:00+00:00,WH-North,1495,0.9494,0.9618,0,77.65,0
2024-09-12 00:00:00+00:00,WH-North,1484,0.9448,0.9825,0,75.68,0
2024-09-13 00:00:00+00:00,WH-North,1690,0.9527,0.9487,1,84.76,72
2024-09-14 00:00:00+00:00,WH-North,1733,0.9555,0.9527,0,72.41,0
2024-09-15 00:00:00+00:00,WH-North,1692,0.995,0.9737,0,71.11,0
2024-09-16 00:00:00+00:00,WH-North,1721,0.8366,0.9246,3,66.16,213
2024-09-17 00:00:00+00:00,WH-North,1611,0.9555,0.9479,0,59.32,0
2024-09-18 00:00:00+00:00,WH-North,1378,0.9363,0.9521,0,68.7,0
2024-09-19 00:00:00+00:00,WH-North,1226,0.9504,0.9431,2,45.91,52
2024-09-20 00:00:00+00:00,WH-North,1416,0.8913,0.971,1,53.76,78
2024-09-21 00:00:00+00:00,WH-North,1591,0.8916,0.9633,1,65.58,60
2024-09-22 00:00:00+00:00,WH-North,1362,0.8863,0.9809,0,67.78,0
2024-09-23 00:00:00+00:00,WH-North,1386,0.9744,0.9575,0,73.78,0
2024-09-24 00:00:00+00:00,WH-North,1146,0.9474,0.9517,1,41.47,41
2024-09-25 00:00:00+00:00,WH-North,1549,0.8866,0.9605,1,71.97,12
2024-09-26 00:00:00+00:00,WH-North,1359,0.9282,0.9732,0,48.67,0
2024-09-27 00:00:00+00:00,WH-North,1770,0.9473,0.9904,0,63.5,0
2024-09-28 00:00:00+00:00,WH-North,1229,0.9383,0.9714,0,52.58,0
2024-09-29 00:00:00+00:00,WH-North,1473,0.9766,0.9819,0,64.17,0
2024-09-30 00:00:00+00:00,WH-North,1339,0.9534,0.9696,0,52.62,0
2024-10-01 00:00:00+00:00,WH-North,1033,0.8846,0.947,0,54.72,0
2024-10-02 00:00:00+00:00,WH-North,1264,0.9247,0.9552,0,45.64,0
2024-10-03 00:00:00+00:00,WH-North,1466,0.934,0.9711,1,54.49,66
2024-10-04 00:00:00+00:00,WH-North,1540,0.9543,0.9502,1,82.49,71
2024-10-05 00:00:00+00:00,WH-North,1788,0.9727,0.999,0,93.26,0
2024-10-06 00:00:00+00:00,WH-North,1554,0.9623,0.973,0,63.99,0
2024-10-07 00:00:00+00:00,WH-North,1378,0.9436,0.9382,2,59.92,26
2024-10-08 00:00:00+00:00,WH-North,1464,0.9269,0.9485,0,68.5,0
2024-10-09 00:00:00+00:00,WH-North,1560,0.9519,0.9644,0,59.47,0
2024-10-10 00:00:00+00:00,WH-North,1169,0.9418,0.9419,0,60.26,0
2024-10-11 00:00:00+00:00,WH-North,1566,0.9132,0.9528,1,61.96,80
