customer_id,customer_name,segment,industry,region,country,signup_date,employee_count,annual_revenue,engagement_score,customer_health_score,churn_risk_score,churn_flag
CUS-000192,Customer 00192,Enterprise,Education,North America,Country-00,2023-02-15 00:00:00+00:00,22966,36220394,46.26,38.82,62.53,1
CUS-000193,Customer 00193,Enterprise,Telecom,North America,Country-01,2023-05-25 00:00:00+00:00,18166,208100727,43.06,17.38,86.37,1
CUS-000194,Customer 00194,SMB,Retail,Europe,Country-02,2025-02-01 00:00:00+00:00,22222,502782,52.63,31.55,72.19,1
CUS-000195,Customer 00195,Enterprise,Education,North America,Country-03,2025-02-08 00:00:00+00:00,20109,205928087,53.39,17.31,80.95,1
CUS-000196,Customer 00196,Enterprise,Technology,North America,Country-04,2023-09-18 00:00:00+00:00,10000,949376100,68.43,64.27,44.89,0
CUS-000197,Customer 00197,Mid-Market,Finance,North America,Country-05,2025-05-01 00:00:00+00:00,17894,12649296,70.49,31.04,65.34,1
CUS-000198,Customer 00198,SMB,Telecom,North America,Country-06,2023-04-17 00:00:00+00:00,18824,4029440,50.49,9.2,79.79,1
CUS-000199,Customer 00199,Enterprise,Healthcare,Europe,Country-07,2023-01-29 00:00:00+00:00,3480,278937831,77.79,53.49,40.06,0
CUS-000200,Customer 00200,Mid-Market,Government,Latin America,Country-08,2023-11-15 00:00:00+00:00,22841,7232016,74.99,35.18,69.13,1
CUS-000201,Customer 00201,SMB,Logistics,Latin America,Country-09,2023-08-27 00:00:00+00:00,12338,3335229,66.53,22.64,74.65,1
CUS-000202,Customer 00202,SMB,Manufacturing,Latin America,Country-10,2023-03-11 00:00:00+00:00,7851,2356468,26.48,14.63,86.02,1
CUS-000203,Customer 00203,Mid-Market,Logistics,Asia Pacific,Country-11,2025-02-01 00:00:00+00:00,11865,14516793,64.76,36.88,61.45,1
CUS-000204,Customer 00204,Enterprise,Manufacturing,Middle East & Africa,Country-12,2025-05-30 00:00:00+00:00,8234,462047319,68.19,32.71,68.56,1
CUS-000205,Customer 00205,Enterprise,Telecom,Europe,Country-13,2023-09-01 00:00:00+00:00,8329,938615174,69.95,39.15,68.51,1
CUS-000206,Customer 00206,Enterprise,Logistics,Asia Pacific,Country-14,2023-10-11 00:00:00+00:00,13656,206390029,50.84,29.77,80.91,1
CUS-000207,Customer 00207,Enterprise,Retail,Europe,Country-15,2024-10-08 00:00:00+00:00,24941,210619872,64.55,30.28,62.94,1
CUS-000208,Customer 00208,Mid-Market,Logistics,Europe,Country-16,2025-04-19 00:00:00+00:00,10223,22933448,52.08,34.95,71.58,1
CUS-000209,Customer 00209,Enterprise,Healthcare,Europe,Country-17,2023-09-16 00:00:00+00:00,5387,134505329,92.02,43.16,58.22,1
CUS-000210,Customer 00210,Mid-Market,Energy,North America,Country-18,2024-09-06 00:00:00+00:00,19042,24140825,41.83,22.14,69.3,1
CUS-000211,Customer 00211,Mid-Market,Telecom,Latin America,Country-19,2023-01-21 00:00:00+00:00,7391,3525593,24.6,9.7,93.76,1
CUS-000212,Customer 00212,Mid-Market,Retail,North America,Country-20,2024-05-24 00:00:00+00:00,13434,15256474,57.91,14.23,98.71,1
CUS-000213,Customer 00213,Enterprise,Logistics,Asia Pacific,Country-21,2025-06-07 00:00:00+00:00,6356,130111657,54.41,29.28,65.55,1
CUS-000214,Customer 00214,SMB,Healthcare,Latin America,Country-22,2024-03-03 00:00:00+00:00,5316,4149482,42.05,8.46,89.94,1
CUS-000215,Customer 00215,SMB,Government,Europe,Country-23,2024-07-31 00:00:00+00:00,6318,1994328,53.25,13.03,75.73,1
CUS-000216,Customer 00216,SMB,Education,North America,Country-00,2024-09-10 00:00:00+00:00,8925,4487364,42.6,10.55,88.64,1
CUS-000217,Customer 00217,Enterprise,Manufacturing,Europe,Country-01,2024-07-23 00:00:00+00:00,23890,219215634,65.96,27.87,73.25,1
CUS-000218,Customer 00218,Enterprise,Energy,Europe,Country-02,2024-09-09 00:00:00+00:00,16789,380254556,69.81,43.04,70.78,1
CUS-000219,Customer 00219,SMB,Finance,Middle East & Africa,Country-03,2025-03-09 00:00:00+00:00,17399,3674481,55.86,22.13,71.33,1
CUS-000220,Customer 00220,Mid-Market,Energy,Asia Pacific,Country-04,2023-01-10 00:00:00+00:00,1359,22035587,41.83,21.87,84.88,1
CUS-000221,Customer 00221,Mid-Market,Technology,Latin America,Country-05,2025-03-07 00:00:00+00:00,296,19853265,68.2,18.79,83.31,1
CUS-000222,Customer 00222,Mid-Market,Healthcare,Europe,Country-06,2025-03-28 00:00:00+00:00,8570,11190598,43.94,18.15,97.49,1
CUS-000223,Customer 00223,Mid-Market,Energy,Asia Pacific,Country-07,2025-03-24 00:00:00+00:00,22193,22308401,66.43,26.82,74.4,1
CUS-000224,Customer 00224,SMB,Healthcare,Latin America,Country-08,2023-11-28 00:00:00+00:00,427,3620961,22.4,11.82,87.82,1
CUS-000225,Customer 00225,Mid-Market,Government,North America,Country-09,2024-06-08 00:00:00+00:00,19159,4813457,65.6,31.68,74.25,1
CUS-000226,Customer 00226,SMB,Government,North America,Country-10,2023-11-14 00:00:00+00:00,20526,1495581,42.57,20.46,82.96,1
CUS-000227,Customer 00227,Enterprise,Manufacturing,North America,Country-11,2025-01-26 00:00:00+00:00,6965,438305172,73.35,40.43,66.12,1
CUS-000228,Customer 00228,Mid-Market,Logistics,Europe,Country-12,2024-01-01 00:00:00+00:00,2951,7561212,71.43,32.6,71.33,1
CUS-000229,Customer 00229,Mid-Market,Government,Latin America,Country-13,2023-10-09 00:00:00+00:00,3857,7953959,46.5,17.1,72.57,1
CUS-000230,Customer 00230,Enterprise,Manufacturing,Asia Pacific,Country-14,2024-09-08 00:00:00+00:00,1953,820800661,71.65,71.49,32.17,0
CUS-000231,Customer 00231,Enterprise,Logistics,Europe,Country-15,2023-02-14 00:00:00+00:00,21094,766309409,76.25,62.02,41.47,0
CUS-000232,Customer 00232,Mid-Market,Government,Middle East & Africa,Country-16,2023-12-05 00:00:00+00:00,19670,7547270,53.81,25.12,69.71,1
CUS-000233,Customer 00233,SMB,Healthcare,North America,Country-17,2023-07-05 00:00:00+00:00,16827,3920970,54.04,14.21,87.82,1
CUS-000234,Customer 00234,Mid-Market,Technology,North America,Country-18,2023-12-03 00:00:00+00:00,2260,19569524,62.62,24.14,63.01,1
CUS-000235,Customer 00235,SMB,Logistics,Middle East & Africa,Country-19,2024-02-08 00:00:00+00:00,23755,3131773,35.88,18.33,83.46,1
CUS-000236,Customer 00236,SMB,Finance,Middle East & Africa,Country-20,2023-02-27 00:00:00+00:00,17114,663630,61.65,27.14,77.66,1
CUS-000237,Customer 00237,Mid-Market,Healthcare,Asia Pacific,Country-21,2025-02-17 00:00:00+00:00,20704,5673847,65.87,29.12,77.59,1
CUS-000238,Customer 00238,SMB,Finance,North America,Country-22,2024-01-10 00:00:00+00:00,9512,2952904,32.2,0.57,100.0,1
CUS-000239,Customer 00239,Enterprise,Finance,Middle East & Africa,Country-23,2023-11-19 00:00:00+00:00,4963,575865612,60.06,40.67,53.12,0
CUS-000240,Customer 00240,Enterprise,Logistics,Latin America,Country-00,2023-05-15 00:00:00+00:00,20546,549029883,68.93,48.04,41.71,0
CUS-000241,Customer 00241,SMB,Finance,Asia Pacific,Country-01,2025-06-15 00:00:00+00:00,1308,303506,50.26,32.24,74.35,1
CUS-000242,Customer 00242,SMB,Finance,North America,Country-02,2025-02-09 00:00:00+00:00,4591,3595603,13.01,0.0,100.0,1
CUS-000243,Customer 00243,Enterprise,Government,Europe,Country-03,2024-03-09 00:00:00+00:00,3862,962812169,60.79,52.71,50.74,0
CUS-000244,Customer 00244,Mid-Market,Technology,Latin America,Country-04,2023-10-29 00:00:00+00:00,2133,21285008,49.92,8.02,100.0,1
CUS-000245,Customer 00245,Mid-Market,Government,Latin America,Country-05,2024-02-25 00:00:00+00:00,13790,17712218,37.87,20.27,68.48,1
CUS-000246,Customer 00246,SMB,Logistics,Asia Pacific,Country-06,2025-05-14 00:00:00+00:00,5729,453925,29.7,22.87,89.75,1
CUS-000247,Customer 00247,Mid-Market,Education,Europe,Country-07,2023-07-19 00:00:00+00:00,24153,22593092,59.92,30.64,65.42,1
CUS-000248,Customer 00248,Mid-Market,Manufacturing,Asia Pacific,Country-08,2024-09-08 00:00:00+00:00,23305,12659709,51.16,28.08,77.69,1
CUS-000249,Customer 00249,Mid-Market,Government,Europe,Country-09,2025-03-24 00:00:00+00:00,4231,18609840,52.26,15.91,84.0,1
CUS-000250,Customer 00250,Mid-Market,Government,Europe,Country-10,2024-11-11 00:00:00+00:00,20732,14387729,38.7,20.87,76.71,1
CUS-000251,Customer 00251,Mid-Market,Retail,North America,Country-11,2025-02-22 00:00:00+00:00,1001,17894821,55.01,19.2,70.24,1
CUS-000252,Customer 00252,SMB,Finance,North America,Country-12,2025-05-02 00:00:00+00:00,7162,2067865,22.94,10.87,84.42,1
CUS-000253,Customer 00253,Mid-Market,Telecom,Latin America,Country-13,2023-02-23 00:00:00+00:00,16505,24617910,78.43,40.17,63.1,1
CUS-000254,Customer 00254,Enterprise,Telecom,North America,Country-14,2023-08-04 00:00:00+00:00,5172,409931717,96.41,55.4,47.09,0
CUS-000255,Customer 00255,Enterprise,Logistics,North America,Country-15,2023-05-10 00:00:00+00:00,1973,340571470,65.38,47.9,58.76,1
CUS-000256,Customer 00256,SMB,Energy,Middle East & Africa,Country-16,2024-05-25 00:00:00+00:00,3942,3054705,28.29,11.53,83.63,1
CUS-000257,Customer 00257,SMB,Healthcare,Asia Pacific,Country-17,2024-01-02 00:00:00+00:00,16474,1726907,55.96,27.43,77.79,1
CUS-000258,Customer 00258,Enterprise,Energy,North America,Country-18,2023-02-06 00:00:00+00:00,5549,329730020,80.29,62.8,37.66,0
CUS-000259,Customer 00259,Enterprise,Government,North America,Country-19,2024-05-16 00:00:00+00:00,6167,662167449,98.25,71.37,33.06,0
CUS-000260,Customer 00260,Mid-Market,Telecom,Latin America,Country-20,2023-04-01 00:00:00+00:00,5145,2852514,87.98,33.69,69.9,1
CUS-000261,Customer 00261,Enterprise,Government,Europe,Country-21,2024-01-02 00:00:00+00:00,22049,101411264,43.62,19.34,77.36,1
CUS-000262,Customer 00262,SMB,Energy,Europe,Country-22,2023-11-26 00:00:00+00:00,22207,3663621,60.22,34.21,67.55,1
CUS-000263,Customer 00263,Mid-Market,Government,Europe,Country-23,2025-03-15 00:00:00+00:00,20128,16878497,54.88,33.63,69.6,1
CUS-000264,Customer 00264,Enterprise,Government,North America,Country-00,2024-09-06 00:00:00+00:00,524,74782151,79.69,38.19,67.32,1
CUS-000265,Customer 00265,SMB,Retail,Latin America,Country-01,2024-07-15 00:00:00+00:00,6282,283436,54.89,12.49,98.04,1
CUS-000266,Customer 00266,Enterprise,Education,North America,Country-02,2025-01-18 00:00:00+00:00,22006,766927675,82.3,56.28,39.28,0
CUS-000267,Customer 00267,Mid-Market,Manufacturing,Europe,Country-03,2023-06-12 00:00:00+00:00,13860,6073783,72.01,34.06,57.77,0
CUS-000268,Customer 00268,Enterprise,Education,North America,Country-04,2023-08-19 00:00:00+00:00,1059,531896023,64.16,52.13,56.87,0
CUS-000269,Customer 00269,Enterprise,Education,North America,Country-05,2024-11-08 00:00:00+00:00,6245,566450279,58.66,54.26,36.73,0
CUS-000270,Customer 00270,Enterprise,Healthcare,North America,Country-06,2024-11-05 00:00:00+00:00,20675,719265941,88.62,48.8,58.44,1
CUS-000271,Customer 00271,Enterprise,Retail,Latin America,Country-07,2023-01-20 00:00:00+00:00,21977,263886689,59.8,43.12,50.52,0
CUS-000272,Customer 00272,Enterprise,Telecom,North America,Country-08,2023-07-21 00:00:00+00:00,10658,296164859,98.06,65.91,29.68,0
CUS-000273,Customer 00273,Enterprise,Finance,North America,Country-09,2023-07-24 00:00:00+00:00,3811,541147878,61.3,27.38,72.07,1
CUS-000274,Customer 00274,Mid-Market,Technology,North America,Country-10,2023-01-06 00:00:00+00:00,1953,4866603,52.67,23.83,66.01,1
CUS-000275,Customer 00275,Mid-Market,Retail,Latin America,Country-11,2024-08-18 00:00:00+00:00,5652,14410218,55.33,31.47,61.74,1
CUS-000276,Customer 00276,Mid-Market,Retail,Europe,Country-12,2023-02-18 00:00:00+00:00,19980,23905067,36.43,5.94,82.35,1
CUS-000277,Customer 00277,Mid-Market,Telecom,Middle East & Africa,Country-13,2025-01-27 00:00:00+00:00,20668,6705583,36.47,12.65,92.04,1
CUS-000278,Customer 00278,Mid-Market,Logistics,Asia Pacific,Country-14,2024-06-11 00:00:00+00:00,6429,6052690,70.77,36.54,63.38,1
CUS-000279,Customer 00279,SMB,Finance,Europe,Country-15,2024-11-16 00:00:00+00:00,24433,1986151,19.92,4.85,95.25,1
CUS-000280,Customer 00280,SMB,Finance,Asia Pacific,Country-16,2024-03-23 00:00:00+00:00,21953,1363761,79.28,32.81,66.76,1
CUS-000281,Customer 00281,Enterprise,Manufacturing,North America,Country-17,2025-05-23 00:00:00+00:00,24688,68278734,70.68,35.96,63.91,1
CUS-000282,Customer 00282,Enterprise,Healthcare,Middle East & Africa,Country-18,2023-09-01 00:00:00+00:00,18812,290442438,57.59,26.72,69.9,1
CUS-000283,Customer 00283,Enterprise,Healthcare,Middle East & Africa,Country-19,2024-05-17 00:00:00+00:00,14335,426629483,77.88,41.45,65.25,1
CUS-000284,Customer 00284,Enterprise,Healthcare,North America,Country-20,2023-01-06 00:00:00+00:00,24544,99910903,37.53,24.13,63.52,1
CUS-000285,Customer 00285,Mid-Market,Finance,Asia Pacific,Country-21,2025-01-19 00:00:00+00:00,17225,22533051,53.33,32.38,57.52,0
CUS-000286,Customer 00286,Mid-Market,Healthcare,North America,Country-22,2024-05-26 00:00:00+00:00,20801,3415225,55.13,28.11,81.39,1
CUS-000287,Customer 00287,Enterprise,Energy,Asia Pacific,Country-23,2023-06-08 00:00:00+00:00,10086,222144379,54.27,43.09,58.78,1
CUS-000288,Customer 00288,Mid-Market,Finance,Latin America,Country-00,2025-01-05 00:00:00+00:00,6043,15525140,49.16,26.02,59.81,1
CUS-000289,Customer 00289,Mid-Market,Logistics,Middle East & Africa,Country-01,2025-06-09 00:00:00+00:00,14347,6610096,79.36,50.72,51.51,0
CUS-000290,Customer 00290,Enterprise,Energy,Europe,Country-02,2023-03-03 00:00:00+00:00,10245,436981003,74.57,49.38,39.5,0
CUS-000291,Customer 00291,SMB,Energy,Asia Pacific,Country-03,2025-01-31 00:00:00+00:00,8793,684519,49.59,24.36,84.74,1
CUS-000292,Customer 00292,Enterprise,Technology,Asia Pacific,Country-04,2024-10-24 00:00:00+00:00,17423,173466994,60.98,36.74,69.7,1
CUS-000293,Customer 00293,SMB,Government,North America,Country-05,2023-11-15 00:00:00+00:00,15277,909439,25.47,6.47,100.0,1
CUS-000294,Customer 00294,Enterprise,Healthcare,Asia Pacific,Country-06,2024-07-25 00:00:00+00:00,7918,111237595,68.63,28.57,69.34,1
CUS-000295,Customer 00295,SMB,Government,Asia Pacific,Country-07,2024-12-07 00:00:00+00:00,6058,1644029,9.59,0.0,91.48,1
CUS-000296,Customer 00296,SMB,Healthcare,Latin America,Country-08,2024-03-07 00:00:00+00:00,13673,2296913,28.64,8.52,87.69,1
CUS-000297,Customer 00297,SMB,Manufacturing,Middle East & Africa,Country-09,2024-08-22 00:00:00+00:00,8196,1549275,26.47,28.53,67.85,1
CUS-000298,Customer 00298,SMB,Education,North America,Country-10,2023-02-13 00:00:00+00:00,5960,4124821,15.46,21.67,81.03,1
CUS-000299,Customer 00299,SMB,Education,North America,Country-11,2025-04-12 00:00:00+00:00,5572,2079208,53.09,21.34,65.84,1
CUS-000300,Customer 00300,Mid-Market,Retail,North America,Country-12,2025-04-11 00:00:00+00:00,16582,9374816,56.17,22.24,77.72,1
CUS-000301,Customer 00301,SMB,Technology,North America,Country-13,2023-07-09 00:00:00+00:00,10397,2421979,35.32,0.0,92.9,1
CUS-000302,Customer 00302,Enterprise,Technology,Europe,Country-14,2024-03-05 00:00:00+00:00,8569,135826509,81.39,33.43,62.98,1
CUS-000303,Customer 00303,Mid-Market,Healthcare,Latin America,Country-15,2023-08-03 00:00:00+00:00,2901,23568164,34.98,10.09,99.59,1
CUS-000304,Customer 00304,Mid-Market,Technology,Europe,Country-16,2023-12-26 00:00:00+00:00,1403,9278385,39.19,14.44,92.58,1
CUS-000305,Customer 00305,SMB,Energy,Asia Pacific,Country-17,2023-09-05 00:00:00+00:00,17380,3191297,59.64,22.39,82.71,1
CUS-000306,Customer 00306,Mid-Market,Technology,Europe,Country-18,2025-02-14 00:00:00+00:00,24195,19612039,89.94,42.88,61.58,1
CUS-000307,Customer 00307,Mid-Market,Technology,North America,Country-19,2024-09-17 00:00:00+00:00,8135,17143859,67.58,37.21,60.94,1
CUS-000308,Customer 00308,Mid-Market,Education,Latin America,Country-20,2025-01-31 00:00:00+00:00,21101,24943572,64.6,24.12,75.54,1
CUS-000309,Customer 00309,Enterprise,Healthcare,Asia Pacific,Country-21,2024-12-14 00:00:00+00:00,15048,94511686,63.85,43.54,45.45,0
CUS-000310,Customer 00310,Enterprise,Energy,Europe,Country-22,2024-10-16 00:00:00+00:00,7610,575033043,64.18,51.77,39.59,0
CUS-000311,Customer 00311,Mid-Market,Finance,Middle East & Africa,Country-23,2023-05-30 00:00:00+00:00,14180,6010634,61.18,34.85,66.04,1
CUS-000312,Customer 00312,Mid-Market,Government,Europe,Country-00,2025-01-16 00:00:00+00:00,3262,6209507,77.22,31.45,60.71,1
CUS-000313,Customer 00313,Enterprise,Healthcare,North America,Country-01,2024-12-05 00:00:00+00:00,8460,384418010,77.97,52.92,51.91,0
CUS-000314,Customer 00314,Mid-Market,Education,Europe,Country-02,2023-04-22 00:00:00+00:00,18387,19327517,71.41,36.44,63.21,1
CUS-000315,Customer 00315,Mid-Market,Energy,Asia Pacific,Country-03,2023-03-20 00:00:00+00:00,21282,11221845,45.17,32.46,65.46,1
CUS-000316,Customer 00316,Mid-Market,Healthcare,Europe,Country-04,2024-11-15 00:00:00+00:00,5536,12196406,66.64,35.64,60.12,1
CUS-000317,Customer 00317,Mid-Market,Logistics,Latin America,Country-05,2023-12-18 00:00:00+00:00,22770,11089801,48.6,29.09,74.07,1
CUS-000318,Customer 00318,Mid-Market,Healthcare,Europe,Country-06,2023-10-23 00:00:00+00:00,15146,3577819,59.96,22.88,81.87,1
CUS-000319,Customer 00319,Mid-Market,Healthcare,Europe,Country-07,2023-12-23 00:00:00+00:00,5750,22243288,66.62,40.33,53.51,0
CUS-000320,Customer 00320,SMB,Finance,Latin America,Country-08,2025-02-19 00:00:00+00:00,19482,3354254,36.56,6.36,89.97,1
CUS-000321,Customer 00321,SMB,Energy,Europe,Country-09,2023-11-24 00:00:00+00:00,22028,2920520,29.76,8.91,89.77,1
CUS-000322,Customer 00322,Mid-Market,Finance,Europe,Country-10,2023-11-30 00:00:00+00:00,6828,13848828,63.08,31.12,71.13,1
CUS-000323,Customer 00323,Mid-Market,Technology,North America,Country-11,2023-12-26 00:00:00+00:00,2665,6327563,56.11,16.25,85.91,1
CUS-000324,Customer 00324,Mid-Market,Technology,Europe,Country-12,2023-02-18 00:00:00+00:00,7133,11592425,59.91,19.98,79.31,1
CUS-000325,Customer 00325,SMB,Manufacturing,Europe,Country-13,2023-02-03 00:00:00+00:00,18919,4280447,53.2,16.71,88.25,1
CUS-000326,Customer 00326,Mid-Market,Healthcare,North America,Country-14,2024-01-08 00:00:00+00:00,1563,6399599,76.3,37.59,61.46,1
CUS-000327,Customer 00327,SMB,Finance,Asia Pacific,Country-15,2023-01-16 00:00:00+00:00,7247,3717460,53.29,22.84,67.39,1
CUS-000328,Customer 00328,Mid-Market,Healthcare,North America,Country-16,2024-11-12 00:00:00+00:00,8013,24829447,65.45,38.03,71.33,1
CUS-000329,Customer 00329,Mid-Market,Government,North America,Country-17,2024-01-17 00:00:00+00:00,441,3287511,50.99,38.11,68.75,1
CUS-000330,Customer 00330,Mid-Market,Finance,Asia Pacific,Country-18,2024-03-26 00:00:00+00:00,14946,15959905,53.14,26.64,63.72,1
CUS-000331,Customer 00331,SMB,Telecom,North America,Country-19,2023-10-30 00:00:00+00:00,20155,4804177,50.36,18.74,82.51,1
CUS-000332,Customer 00332,Enterprise,Energy,Asia Pacific,Country-20,2024-11-18 00:00:00+00:00,3916,170973918,66.91,39.04,70.06,1
CUS-000333,Customer 00333,Mid-Market,Logistics,Asia Pacific,Country-21,2024-01-20 00:00:00+00:00,22167,16779756,64.31,22.36,75.51,1
CUS-000334,Customer 00334,SMB,Energy,North America,Country-22,2023-02-01 00:00:00+00:00,23828,4552664,32.58,14.31,91.09,1
CUS-000335,Customer 00335,Enterprise,Technology,North America,Country-23,2024-03-15 00:00:00+00:00,21769,974189577,99.01,98.36,9.42,0
CUS-000336,Customer 00336,Mid-Market,Government,Europe,Country-00,2023-06-09 00:00:00+00:00,18067,21053312,60.71,26.43,75.44,1
CUS-000337,Customer 00337,Enterprise,Education,North America,Country-01,2024-06-19 00:00:00+00:00,11214,419591491,73.79,50.32,64.69,1
CUS-000338,Customer 00338,SMB,Healthcare,Europe,Country-02,2024-05-22 00:00:00+00:00,5117,1612554,37.24,15.52,89.03,1
CUS-000339,Customer 00339,Enterprise,Manufacturing,Latin America,Country-03,2024-03-03 00:00:00+00:00,22826,252036687,98.78,50.0,50.72,0
CUS-000340,Customer 00340,SMB,Finance,Asia Pacific,Country-04,2023-12-13 00:00:00+00:00,13277,1767686,26.45,15.81,83.02,1
CUS-000341,Customer 00341,Enterprise,Education,Europe,Country-05,2024-06-20 00:00:00+00:00,11313,533647752,62.16,36.48,63.18,1
CUS-000342,Customer 00342,SMB,Government,Middle East & Africa,Country-06,2024-09-04 00:00:00+00:00,9801,628534,55.95,23.87,72.18,1
CUS-000343,Customer 00343,SMB,Logistics,North America,Country-07,2025-03-01 00:00:00+00:00,5474,552060,47.36,10.47,81.74,1
CUS-000344,Customer 00344,Mid-Market,Energy,Middle East & Africa,Country-08,2025-05-16 00:00:00+00:00,9574,17672457,49.93,35.44,58.27,1
CUS-000345,Customer 00345,SMB,Healthcare,Latin America,Country-09,2023-03-16 00:00:00+00:00,19960,3649411,36.33,24.37,74.63,1
CUS-000346,Customer 00346,SMB,Technology,Europe,Country-10,2024-08-16 00:00:00+00:00,14010,4637137,39.93,11.98,93.64,1
CUS-000347,Customer 00347,SMB,Manufacturing,North America,Country-11,2023-03-18 00:00:00+00:00,9903,747374,45.43,5.62,96.66,1
CUS-000348,Customer 00348,Enterprise,Technology,North America,Country-12,2024-01-11 00:00:00+00:00,2726,804826320,93.75,74.28,26.9,0
CUS-000349,Customer 00349,Mid-Market,Manufacturing,Middle East & Africa,Country-13,2024-10-29 00:00:00+00:00,10388,9999263,66.47,29.91,84.93,1
CUS-000350,Customer 00350,Enterprise,Retail,North America,Country-14,2024-05-03 00:00:00+00:00,5402,624923986,86.33,78.67,33.11,0
