product_id,product_name,category,subcategory,supplier_id,unit_cost,list_price,margin_rate,demand_score,lifecycle_stage,is_active,lead_time_days,avg_predicted_demand,std_predicted_demand,safety_stock,reorder_point,optimal_inventory_target
PRD-00664,Product 0664,Finance,Planning,SUP-00052,14259.62,18806.65,0.319,94.92,Growth,1,25,38.354851200541944,19.470094789686087,29.33,61.29,99.64
PRD-00665,Product 0665,Security,Compliance,SUP-00117,3755.44,5311.24,0.414,66.75,Mature,1,15,31.996588338223415,16.953829248732763,19.78,35.78,67.78
PRD-00666,Product 0666,Analytics,Dashboards,SUP-00136,8955.0,14200.48,0.586,67.38,Intro,1,25,28.686507896562887,13.349480883589402,20.11,44.02,72.71
PRD-00667,Product 0667,Security,Threat Detection,SUP-00050,17422.02,24160.5,0.387,22.99,Mature,1,11,16.164732639710458,6.553844559424207,6.55,12.48,28.64
PRD-00668,Product 0668,Automation,Scheduling,SUP-00065,16021.14,22843.0,0.426,80.19,Intro,1,37,32.41219684930604,15.802909343727826,28.96,68.94,101.35
PRD-00669,Product 0669,Security,IAM,SUP-00066,11000.94,16249.34,0.477,73.74,Growth,1,41,33.04099614852787,16.21590278101022,31.28,76.44,109.48
PRD-00670,Product 0670,Automation,Scheduling,SUP-00115,2888.12,3593.18,0.244,72.94,Mature,0,29,36.88385478185937,16.21380761295383,26.3,61.95,98.83
PRD-00671,Product 0671,Finance,Budgeting,SUP-00015,6996.57,8708.86,0.245,74.09,Intro,1,40,32.12378706177001,17.4822992876081,33.31,76.14,108.26
PRD-00672,Product 0672,Operations,Logistics,SUP-00120,4325.07,6013.85,0.39,47.62,Growth,1,37,26.648422760707497,14.958449454692646,27.41,60.28,86.93
PRD-00673,Product 0673,Analytics,Reporting,SUP-00039,12194.03,17738.17,0.455,58.82,Decline,1,8,26.542042229001034,14.911076886179597,12.71,19.79,46.33
PRD-00674,Product 0674,Automation,Integration,SUP-00074,13719.33,18105.01,0.32,93.71,Growth,1,32,39.76142170075171,17.078903202653713,29.1,71.51,111.27
PRD-00675,Product 0675,Operations,Logistics,SUP-00006,11263.2,13693.49,0.216,39.94,Decline,1,18,21.949408673847834,12.689584989192845,16.22,29.39,51.34
PRD-00676,Product 0676,Analytics,Forecasting,SUP-00130,10976.55,16600.8,0.512,40.97,Growth,1,28,21.923745677105643,11.137146752687466,17.75,38.21,60.13
PRD-00677,Product 0677,Analytics,Data Modeling,SUP-00017,5685.45,8458.44,0.488,38.78,Growth,1,21,19.565223925809722,10.785577632451206,14.89,28.59,48.16
PRD-00678,Product 0678,Security,IAM,SUP-00038,8186.65,12932.18,0.58,60.62,Mature,1,31,28.646493861849592,15.328178594021223,25.71,55.31,83.96
PRD-00679,Product 0679,Automation,RPA,SUP-00105,17685.26,27029.05,0.528,90.86,Intro,1,43,44.480471866500935,22.5596481070736,44.56,108.32,152.8
PRD-00680,Product 0680,Analytics,Forecasting,SUP-00054,16369.87,24650.97,0.506,68.48,Mature,1,40,34.54141043996022,15.454652405936454,29.45,75.51,110.05
PRD-00681,Product 0681,Operations,Logistics,SUP-00037,12852.79,18123.27,0.41,82.23,Decline,1,34,36.653786987294765,15.423804540170158,27.09,68.63,105.28
PRD-00682,Product 0682,Operations,Procurement,SUP-00089,15622.95,24882.4,0.593,29.77,Growth,1,25,17.958145470403714,7.345690196586479,11.06,26.03,43.99
PRD-00683,Product 0683,Operations,Maintenance,SUP-00002,12766.51,18930.37,0.483,49.45,Mature,1,33,24.40796803140964,9.752623196632536,16.88,43.73,68.14
PRD-00684,Product 0684,Analytics,Reporting,SUP-00059,11528.94,14170.36,0.229,52.16,Growth,1,24,27.981864396810288,13.712279512399608,20.24,42.63,70.61
PRD-00685,Product 0685,Finance,Revenue Ops,SUP-00032,13644.22,20768.24,0.522,90.98,Mature,1,9,39.122055091419405,20.869663684808852,18.86,30.6,69.72
PRD-00686,Product 0686,Analytics,Forecasting,SUP-00089,4503.33,5759.7,0.279,66.19,Mature,1,25,31.26492595669153,16.097381330070668,24.25,50.3,81.56
PRD-00687,Product 0687,Security,Risk Scoring,SUP-00050,17356.31,26647.69,0.535,62.91,Mature,1,11,31.354496669335163,13.767243968590012,13.76,25.26,56.61
PRD-00688,Product 0688,Finance,Revenue Ops,SUP-00107,7857.91,12695.79,0.616,67.07,Intro,0,44,30.948534555807232,15.433652681421925,30.84,76.23,107.18
PRD-00689,Product 0689,Finance,Expense Control,SUP-00023,865.09,1070.34,0.237,59.72,Mature,1,41,29.23699103768329,15.152531743573912,29.23,69.19,98.43
PRD-00690,Product 0690,Finance,Revenue Ops,SUP-00013,3436.06,4176.16,0.215,97.57,Mature,1,29,42.58077994144545,17.59874084312298,28.55,69.71,112.29
PRD-00691,Product 0691,Security,Risk Scoring,SUP-00035,11944.13,18197.2,0.524,96.9,Growth,1,22,40.420134434847405,18.40259485374772,26.0,55.64,96.06
PRD-00692,Product 0692,Security,Threat Detection,SUP-00139,11990.7,18361.66,0.531,82.81,Growth,1,41,37.64939007270612,17.342379550843084,33.45,84.9,122.55
PRD-00693,Product 0693,Automation,RPA,SUP-00157,9790.87,14456.88,0.477,80.89,Growth,1,16,33.462609446872605,13.665174698791635,16.47,34.32,67.78
PRD-00694,Product 0694,Finance,Planning,SUP-00011,9075.26,12567.74,0.385,55.08,Growth,1,15,28.874623380682806,13.813745501016252,16.12,30.56,59.43
PRD-00695,Product 0695,Security,Risk Scoring,SUP-00004,11436.34,17811.98,0.557,71.73,Growth,1,15,32.013736700706225,16.73980429936877,19.53,35.54,67.55
PRD-00696,Product 0696,Operations,Logistics,SUP-00026,13007.45,19140.91,0.472,29.71,Growth,1,22,18.013517682174005,8.459071153728578,11.95,25.16,43.17
PRD-00697,Product 0697,Analytics,Dashboards,SUP-00091,3693.33,5762.48,0.56,56.46,Growth,1,39,29.06807929504863,12.813271282378835,24.11,61.9,90.97
PRD-00698,Product 0698,Automation,RPA,SUP-00149,3759.87,4990.15,0.327,37.36,Intro,1,32,21.25848783382836,11.922067971028673,20.32,43.0,64.26
PRD-00699,Product 0699,Security,Risk Scoring,SUP-00126,724.1,963.15,0.33,72.28,Mature,1,30,31.024880350188674,13.968494557096447,23.05,54.07,85.09
PRD-00700,Product 0700,Finance,Budgeting,SUP-00040,10900.89,15789.93,0.448,62.04,Intro,0,43,28.606677255580973,15.36173894682226,30.35,71.35,99.96
PRD-00701,Product 0701,Security,Compliance,SUP-00158,6764.61,10028.66,0.483,76.81,Growth,1,33,33.06509235414508,15.190501614212826,26.29,62.66,95.73
PRD-00702,Product 0702,Analytics,Forecasting,SUP-00044,16862.48,20890.14,0.239,74.9,Mature,1,33,31.733992484158307,14.654593432009438,25.36,60.27,92.0
PRD-00703,Product 0703,Automation,RPA,SUP-00058,6084.51,7604.92,0.25,82.89,Mature,0,8,38.14106069674156,16.876672438872422,14.38,24.55,62.69
PRD-00704,Product 0704,Security,IAM,SUP-00131,10200.8,15775.28,0.546,50.75,Intro,1,13,29.890840814281013,13.350419310145258,14.5,27.45,57.34
PRD-00705,Product 0705,Security,Compliance,SUP-00049,6276.43,8992.14,0.433,33.22,Decline,1,32,23.00785772093765,10.840979069544849,18.47,43.01,66.02
PRD-00706,Product 0706,Automation,Scheduling,SUP-00119,6460.28,8274.12,0.281,96.78,Intro,1,39,38.373864533724344,16.280941245966236,30.63,80.52,118.89
PRD-00707,Product 0707,Operations,Inventory Control,SUP-00068,6579.36,8728.62,0.327,54.53,Mature,1,17,26.179274956205575,12.962236101290108,16.1,30.93,57.11
PRD-00708,Product 0708,Operations,Logistics,SUP-00134,11014.06,16958.54,0.54,63.0,Mature,1,20,32.13089511933352,16.70799526130336,22.51,43.93,76.06
PRD-00709,Product 0709,Security,Compliance,SUP-00101,6645.28,8460.81,0.273,82.0,Growth,1,19,39.365612328672775,17.345872712492287,22.78,47.71,87.08
PRD-00710,Product 0710,Finance,Budgeting,SUP-00149,2725.43,3941.51,0.446,58.8,Decline,1,32,26.275200168186853,13.315658333971836,22.69,50.72,77.0
PRD-00711,Product 0711,Automation,Scheduling,SUP-00071,3032.96,4257.53,0.404,44.34,Mature,1,43,22.180755359519694,11.559893083295107,22.84,54.63,76.81
PRD-00712,Product 0712,Automation,Integration,SUP-00060,9525.37,15244.19,0.6,99.0,Growth,1,44,39.09190944153123,21.913998227685212,43.79,101.12,140.21
PRD-00713,Product 0713,Finance,Planning,SUP-00053,7854.34,11902.0,0.515,54.45,Intro,0,18,26.101710926072208,10.877350883857405,13.9,29.56,55.66
PRD-00714,Product 0714,Analytics,Reporting,SUP-00088,15722.24,23509.07,0.495,95.21,Mature,1,37,36.606687500501565,18.11700569162468,33.2,78.35,114.96
PRD-00715,Product 0715,Finance,Expense Control,SUP-00146,828.05,1251.43,0.511,70.09,Decline,1,34,33.767007613237595,15.736376999851878,27.64,65.91,99.68
PRD-00716,Product 0716,Analytics,Reporting,SUP-00026,4822.25,7700.11,0.597,80.97,Mature,1,22,35.55149311918797,16.80896205290005,23.75,49.82,85.37
PRD-00717,Product 0717,Automation,Integration,SUP-00066,12479.86,16133.44,0.293,80.65,Growth,1,41,36.746385173579995,16.103576891946215,31.06,81.28,118.03
PRD-00718,Product 0718,Analytics,Forecasting,SUP-00040,12340.77,14749.68,0.195,56.89,Mature,1,43,28.290215113506765,14.786286534112259,29.21,69.76,98.05
PRD-00719,Product 0719,Security,Risk Scoring,SUP-00030,1447.68,1892.92,0.308,74.11,Intro,1,34,32.51062002764678,14.364554909644738,25.23,62.08,94.59
PRD-00720,Product 0720,Automation,Scheduling,SUP-00109,4499.78,7115.8,0.581,97.47,Growth,1,37,38.087327989273746,20.168600732636442,36.96,83.93,122.02
PRD-00721,Product 0721,Automation,Scheduling,SUP-00160,4160.93,6189.76,0.488,86.38,Decline,0,15,36.49997244523532,17.365548408385656,20.26,38.51,75.01
PRD-00722,Product 0722,Analytics,Data Modeling,SUP-00159,17272.85,21566.61,0.249,83.6,Growth,1,41,33.38460571036278,18.80228386005053,36.27,81.9,115.28
PRD-00723,Product 0723,Finance,Budgeting,SUP-00091,16581.37,22044.56,0.329,75.66,Mature,1,39,35.78108723580998,17.72445023842422,33.34,79.86,115.64
PRD-00724,Product 0724,Operations,Inventory Control,SUP-00001,17676.29,25532.6,0.444,62.27,Intro,1,45,31.453044619162295,16.024358620542877,32.38,79.56,111.01
PRD-00725,Product 0725,Operations,Procurement,SUP-00137,2699.31,3378.75,0.252,49.43,Mature,1,36,28.794022342382608,13.707321274082954,24.78,59.33,88.12
PRD-00726,Product 0726,Analytics,Reporting,SUP-00113,12540.03,18101.05,0.443,91.1,Growth,1,44,38.6924043384056,18.68854456604452,37.34,94.09,132.78
PRD-00727,Product 0727,Operations,Inventory Control,SUP-00052,9443.83,11451.43,0.213,54.33,Growth,1,25,29.821626833085116,12.588732535551108,18.96,43.81,73.63
PRD-00728,Product 0728,Operations,Logistics,SUP-00141,13543.29,20312.38,0.5,55.71,Mature,1,28,33.423818852014044,16.933807413003105,26.99,58.19,91.61
PRD-00729,Product 0729,Analytics,Reporting,SUP-00038,3866.56,5073.69,0.312,64.31,Mature,1,31,30.211678265545395,13.526874264800231,22.69,53.91,84.12
PRD-00730,Product 0730,Finance,Revenue Ops,SUP-00096,608.41,832.33,0.368,39.11,Mature,1,33,22.841704704064142,11.673326327843974,20.2,45.33,68.17
PRD-00731,Product 0731,Analytics,Dashboards,SUP-00031,2104.98,2496.85,0.186,57.68,Growth,1,15,31.217247187184427,15.41848354867853,17.99,33.6,64.82
PRD-00732,Product 0732,Finance,Budgeting,SUP-00081,9136.47,13372.65,0.464,51.18,Mature,1,14,28.045995729483764,14.5110514577908,16.36,29.45,57.5
PRD-00733,Product 0733,Finance,Planning,SUP-00121,17633.96,26130.34,0.482,39.6,Growth,1,25,23.164111636718665,12.039506599658917,18.13,37.43,60.59
PRD-00734,Product 0734,Automation,RPA,SUP-00116,702.73,1099.39,0.564,42.67,Growth,1,40,22.79968196831109,11.47156684149183,21.86,52.26,75.06
PRD-00735,Product 0735,Security,Risk Scoring,SUP-00155,10602.08,15904.53,0.5,63.42,Mature,1,33,32.352813459961105,16.98959155397496,29.4,64.99,97.34
PRD-00736,Product 0736,Analytics,Data Modeling,SUP-00121,3615.9,5342.92,0.478,81.27,Growth,1,25,35.13270373205827,15.7223013065536,23.68,52.96,88.09
PRD-00737,Product 0737,Analytics,Data Modeling,SUP-00151,1371.93,1872.94,0.365,62.31,Growth,1,26,31.356660790876454,15.354457623809141,23.59,50.77,82.13
PRD-00738,Product 0738,Security,Compliance,SUP-00142,11259.27,13645.59,0.212,45.25,Growth,0,14,23.808227890614813,11.033952921893327,12.44,23.55,47.36
PRD-00739,Product 0739,Security,Compliance,SUP-00114,6794.5,9944.55,0.464,52.64,Mature,1,38,27.090467519731128,15.357526594026977,28.52,62.83,89.92
PRD-00740,Product 0740,Analytics,Data Modeling,SUP-00057,13397.03,15938.33,0.19,69.66,Mature,1,31,30.63149956491739,15.295102345232348,25.65,57.3,87.93
PRD-00741,Product 0741,Operations,Inventory Control,SUP-00116,6683.18,9821.18,0.47,83.34,Decline,1,40,37.95379449181864,18.51379611642433,35.27,85.88,123.83
PRD-00742,Product 0742,Finance,Planning,SUP-00007,1868.99,2266.93,0.213,80.15,Decline,1,40,35.2906602880855,15.643422080044575,29.8,76.85,112.14
PRD-00743,Product 0743,Automation,Workflow,SUP-00043,13209.35,15932.47,0.206,67.94,Mature,1,26,30.825310563299023,17.538322604501566,26.94,53.66,84.49
PRD-00744,Product 0744,Operations,Logistics,SUP-00076,11781.6,16842.48,0.43,89.62,Growth,1,9,32.70890121357202,18.646936406307077,16.85,26.66,59.37
PRD-00745,Product 0745,Security,IAM,SUP-00061,16266.32,25780.06,0.585,54.85,Mature,1,26,27.78937180717052,16.025054531973566,24.62,48.7,76.49
PRD-00746,Product 0746,Security,Risk Scoring,SUP-00046,12560.35,18818.24,0.498,43.87,Growth,1,40,25.932498536695004,10.868227917346564,20.71,55.29,81.22
PRD-00747,Product 0747,Automation,Workflow,SUP-00011,304.9,453.74,0.488,59.0,Mature,1,15,29.637777227824984,13.946825562022386,16.27,31.09,60.73
PRD-00748,Product 0748,Finance,Planning,SUP-00146,14934.27,22843.68,0.53,85.3,Decline,0,34,38.84984569979257,21.517423634880096,37.8,81.83,120.68
PRD-00749,Product 0749,Security,Risk Scoring,SUP-00091,9988.96,13811.44,0.383,75.76,Mature,1,39,34.356383770166474,17.46640960915073,32.86,77.52,111.88
PRD-00750,Product 0750,Finance,Planning,SUP-00071,280.28,420.72,0.501,82.4,Mature,1,43,33.30271134141144,17.575745812167604,34.72,82.45,115.75
PRD-00751,Product 0751,Finance,Revenue Ops,SUP-00154,14457.16,20101.42,0.39,62.36,Mature,1,9,30.382480859664167,15.90933731470167,14.38,23.49,53.87
PRD-00752,Product 0752,Analytics,Forecasting,SUP-00122,13887.04,22189.74,0.598,66.36,Mature,1,19,32.80539563763131,15.75497976695809,20.69,41.47,74.28
PRD-00753,Product 0753,Security,Risk Scoring,SUP-00107,17993.67,26872.2,0.493,60.31,Intro,1,44,29.15800799223075,13.400283289814404,26.78,69.55,98.71
PRD-00754,Product 0754,Analytics,Data Modeling,SUP-00066,8727.67,11457.95,0.313,49.31,Growth,1,41,28.736514076896604,14.02043049994858,27.04,66.31,95.05
PRD-00755,Product 0755,Finance,Revenue Ops,SUP-00070,14034.41,18815.59,0.341,64.57,Decline,1,37,31.365585195428007,12.9666137220157,23.76,62.44,93.81
PRD-00756,Product 0756,Automation,RPA,SUP-00067,12859.43,18791.91,0.461,60.2,Decline,1,17,30.607939004782367,13.083929951276188,16.25,33.59,64.2
PRD-00757,Product 0757,Analytics,Dashboards,SUP-00049,8949.14,12430.28,0.389,55.78,Mature,1,32,25.896866105428934,13.472989273348686,22.96,50.58,76.48
PRD-00758,Product 0758,Automation,Integration,SUP-00151,3192.31,3985.67,0.249,74.3,Growth,1,26,32.36810964166118,16.956083670627507,26.05,54.1,86.47
PRD-00759,Product 0759,Operations,Procurement,SUP-00080,8035.56,11721.51,0.459,66.19,Mature,1,18,28.23878736045349,14.875367704146147,19.01,35.95,64.19
PRD-00760,Product 0760,Analytics,Dashboards,SUP-00077,2877.59,4178.89,0.452,86.99,Decline,1,44,41.54425885915934,18.776335248135098,37.52,98.45,139.99
PRD-00761,Product 0761,Security,IAM,SUP-00056,5535.45,6572.54,0.187,49.29,Growth,1,9,23.256899490768806,12.435210291205477,11.24,18.22,41.48
PRD-00762,Product 0762,Finance,Budgeting,SUP-00062,15716.39,21185.99,0.348,57.1,Mature,1,12,31.72967587734915,16.026534612903173,16.72,29.41,61.14
PRD-00763,Product 0763,Automation,Workflow,SUP-00148,4618.72,6938.85,0.502,33.92,Decline,1,8,20.350310661485572,9.26025764983432,7.89,13.32,33.67
PRD-00764,Product 0764,Analytics,Forecasting,SUP-00127,14889.94,18754.42,0.26,47.16,Growth,1,38,23.73249412571376,11.499179878642893,21.35,51.41,75.14
PRD-00765,Product 0765,Security,IAM,SUP-00114,654.91,1018.38,0.555,74.71,Intro,1,38,32.29835384696413,14.30210969168647,26.56,67.47,99.77
PRD-00766,Product 0766,Operations,Maintenance,SUP-00106,8831.59,12626.77,0.43,77.85,Mature,1,23,32.41859172721056,16.986897159936845,24.54,49.39,81.81
PRD-00767,Product 0767,Automation,Integration,SUP-00042,13353.47,18147.85,0.359,75.8,Mature,1,45,33.746290061255465,17.43640275623091,35.24,85.86,119.61
PRD-00768,Product 0768,Operations,Procurement,SUP-00022,15589.31,25164.61,0.614,86.09,Mature,1,38,38.81913935643727,15.704874372179699,29.16,78.33,117.15
PRD-00769,Product 0769,Finance,Planning,SUP-00070,525.88,768.13,0.461,73.27,Mature,1,37,32.57641709386455,14.84375750592848,27.2,67.38,99.96
PRD-00770,Product 0770,Operations,Procurement,SUP-00103,14349.33,22777.41,0.587,65.14,Growth,1,14,30.059362524366712,14.430295728039994,16.27,30.3,60.36
PRD-00771,Product 0771,Operations,Logistics,SUP-00003,16051.51,25997.06,0.62,75.45,Decline,1,8,36.506872068392894,16.033758806902792,13.66,23.4,59.91
PRD-00772,Product 0772,Automation,Scheduling,SUP-00001,2826.42,3906.16,0.382,51.21,Mature,1,45,26.31198776839981,13.018894583806693,26.31,65.78,92.09
PRD-00773,Product 0773,Automation,Workflow,SUP-00004,1013.13,1356.73,0.339,36.21,Mature,1,15,24.46063658932451,12.176819338015605,14.21,26.44,50.9
PRD-00774,Product 0774,Finance,Expense Control,SUP-00004,3736.27,5836.07,0.562,57.47,Mature,1,15,25.058592396670754,14.088479963272677,16.44,28.97,54.03
PRD-00775,Product 0775,Security,Compliance,SUP-00072,4320.64,5117.93,0.185,59.5,Mature,1,44,28.42172104795253,13.872410482026838,27.72,69.41,97.83
PRD-00776,Product 0776,Analytics,Forecasting,SUP-00081,3486.06,4822.97,0.384,66.07,Mature,1,14,31.124205959645764,14.856342808434277,16.75,31.27,62.39
PRD-00777,Product 0777,Analytics,Data Modeling,SUP-00070,10663.36,15604.58,0.463,50.61,Intro,1,37,28.373866537112548,13.639539685426882,24.99,59.98,88.35
PRD-00778,Product 0778,Finance,Planning,SUP-00016,4610.78,7084.87,0.537,53.96,Growth,1,36,28.048966510478028,13.51083640390838,24.42,58.08,86.13
PRD-00779,Product 0779,Analytics,Data Modeling,SUP-00002,13004.24,19265.18,0.481,77.6,Mature,1,33,31.62535344785588,14.529656536193741,25.14,59.93,91.56
PRD-00780,Product 0780,Finance,Expense Control,SUP-00100,9307.62,11065.39,0.189,43.5,Growth,1,35,23.394837957977348,8.561557224807755,15.26,42.55,65.94
PRD-00781,Product 0781,Automation,RPA,SUP-00059,8256.35,12194.47,0.477,62.58,Mature,1,24,29.885032121615335,14.248875824285024,21.03,44.94,74.83
PRD-00782,Product 0782,Finance,Expense Control,SUP-00020,15633.87,22939.21,0.467,53.72,Mature,1,44,28.286770197250387,14.444664029336986,28.86,70.35,98.64
PRD-00783,Product 0783,Security,IAM,SUP-00044,10754.34,12733.77,0.184,35.56,Mature,1,33,23.13879225948603,14.455081952431977,25.02,50.47,73.61
PRD-00784,Product 0784,Operations,Logistics,SUP-00041,4814.97,6315.25,0.312,57.35,Growth,1,32,28.167933325000558,14.683911397328236,25.02,55.07,83.24
PRD-00785,Product 0785,Operations,Procurement,SUP-00045,1677.23,2325.85,0.387,49.04,Growth,1,26,23.179147966279622,12.992513496503094,19.96,40.05,63.23
PRD-00786,Product 0786,Security,Threat Detection,SUP-00025,9732.22,14193.11,0.458,57.16,Mature,1,11,27.716403232102447,13.071475639127206,13.06,23.22,50.94
PRD-00787,Product 0787,Finance,Budgeting,SUP-00054,13471.46,19929.59,0.479,65.66,Growth,1,40,33.109614054520875,14.609582847574947,27.83,71.98,105.09
PRD-00788,Product 0788,Operations,Inventory Control,SUP-00026,12159.69,17256.81,0.419,27.33,Mature,1,22,16.596091725183467,7.511380387974588,10.61,22.78,39.38
PRD-00789,Product 0789,Security,Threat Detection,SUP-00096,14502.23,23449.65,0.617,81.85,Growth,1,33,29.232254073101423,18.38157109564684,31.81,63.97,93.2
PRD-00790,Product 0790,Automation,Workflow,SUP-00065,14031.34,20791.74,0.482,99.0,Decline,1,37,41.04109164335436,19.027859611364576,34.87,85.49,126.53
PRD-00791,Product 0791,Analytics,Dashboards,SUP-00116,9387.51,11759.82,0.253,48.26,Mature,1,40,27.460676101255036,15.097198162543766,28.76,65.37,92.83
PRD-00792,Product 0792,Automation,Integration,SUP-00125,4820.96,7234.0,0.501,54.29,Decline,1,37,27.298791385313734,13.488434157362391,24.72,58.39,85.69
PRD-00793,Product 0793,Operations,Maintenance,SUP-00063,14856.64,18934.27,0.274,50.35,Decline,1,16,27.21646784890428,15.504144100847087,18.68,33.2,60.42
PRD-00794,Product 0794,Operations,Procurement,SUP-00143,7956.54,9977.28,0.254,45.9,Growth,1,19,23.87011466821286,10.890763697009788,14.3,29.42,53.29
PRD-00795,Product 0795,Automation,Scheduling,SUP-00158,2566.96,3741.26,0.457,98.17,Mature,1,33,34.483727372140734,16.461446635282666,28.49,66.42,100.9
PRD-00796,Product 0796,Security,Risk Scoring,SUP-00072,16082.61,22618.94,0.406,59.01,Growth,1,44,30.616234730331804,14.302641500456776,28.58,73.48,104.1
PRD-00797,Product 0797,Security,IAM,SUP-00094,3759.8,6002.5,0.596,76.11,Mature,1,31,33.66861466464815,15.950801372610448,26.75,61.54,95.21
PRD-00798,Product 0798,Analytics,Data Modeling,SUP-00072,3060.95,4397.15,0.437,84.3,Growth,1,44,35.72781351048405,17.13753778299535,34.25,86.65,122.38
PRD-00799,Product 0799,Security,Threat Detection,SUP-00111,3498.44,4931.33,0.41,82.08,Intro,1,22,33.663641705875335,15.648545015022593,22.11,46.8,80.46
PRD-00800,Product 0800,Finance,Planning,SUP-00018,3801.1,4713.34,0.24,83.36,Mature,1,42,32.455797324969375,16.530459683582237,32.27,77.71,110.17
PRD-00801,Product 0801,Automation,RPA,SUP-00073,5037.07,7853.13,0.559,41.92,Growth,1,28,24.71183220221178,9.716171564658046,15.49,38.55,63.26
PRD-00802,Product 0802,Operations,Logistics,SUP-00080,10223.44,13489.62,0.319,79.82,Growth,1,18,37.7460822249714,17.19860973439311,21.98,44.63,82.38
PRD-00803,Product 0803,Automation,Workflow,SUP-00151,3890.84,5304.72,0.363,57.73,Mature,1,26,28.031110259950815,12.320735668098546,18.93,43.22,71.25
PRD-00804,Product 0804,Analytics,Dashboards,SUP-00135,15575.73,21825.21,0.401,92.23,Growth,1,37,35.377884517356485,19.17072583776266,35.13,78.76,114.14
PRD-00805,Product 0805,Automation,RPA,SUP-00087,7778.74,12452.67,0.601,49.29,Decline,1,23,24.620207745869514,11.732220239991335,16.95,35.83,60.45
PRD-00806,Product 0806,Security,Risk Scoring,SUP-00092,8548.86,11060.19,0.294,43.98,Intro,1,43,24.12823020538589,12.395654514168049,24.49,59.07,83.2
PRD-00807,Product 0807,Analytics,Forecasting,SUP-00120,12445.14,18435.1,0.481,63.39,Growth,1,37,29.874537917403604,13.98823974522947,25.63,62.48,92.35
PRD-00808,Product 0808,Operations,Procurement,SUP-00011,1084.58,1616.52,0.49,74.3,Growth,1,15,36.97902066709683,15.630859502153273,18.24,36.73,73.71
PRD-00809,Product 0809,Operations,Procurement,SUP-00084,5730.0,6824.3,0.191,32.88,Decline,1,11,21.43451175308852,9.258439487236434,9.25,17.11,38.54
PRD-00810,Product 0810,Security,Threat Detection,SUP-00077,12376.33,16740.87,0.353,56.4,Mature,1,44,28.75908975136855,15.862588045547975,31.7,73.88,102.64
PRD-00811,Product 0811,Automation,RPA,SUP-00139,6944.82,8319.56,0.198,44.64,Growth,1,41,22.41825482075138,11.875479805374702,22.91,53.55,75.97
PRD-00812,Product 0812,Analytics,Data Modeling,SUP-00116,1737.06,2160.62,0.244,78.98,Growth,1,40,32.07360825644862,15.534478042399881,29.6,72.36,104.43
PRD-00813,Product 0813,Operations,Logistics,SUP-00123,8872.86,10772.88,0.214,53.66,Mature,1,9,30.166829864502283,11.887839387431908,10.74,19.79,49.96
PRD-00814,Product 0814,Automation,Integration,SUP-00013,3972.16,5129.12,0.291,82.42,Decline,1,29,32.54001469365446,15.087174905063273,24.48,55.94,88.48
PRD-00815,Product 0815,Security,Compliance,SUP-00133,15880.62,23585.15,0.485,51.1,Growth,1,20,25.43713110912601,14.046132005881857,18.92,35.88,61.32
PRD-00816,Product 0816,Automation,RPA,SUP-00109,2210.55,2752.62,0.245,68.44,Mature,1,37,34.483564388634036,11.511839597267667,21.09,63.62,98.1
PRD-00817,Product 0817,Automation,RPA,SUP-00011,1436.81,1945.15,0.354,39.8,Mature,1,15,22.575099339548608,12.568147596388602,14.66,25.95,48.53
PRD-00818,Product 0818,Security,IAM,SUP-00103,10113.46,14483.12,0.432,61.42,Mature,1,14,31.61676763618167,13.445278609918835,15.16,29.91,61.53
PRD-00819,Product 0819,Automation,Workflow,SUP-00092,3670.52,4661.43,0.27,44.65,Growth,0,43,23.76457685600582,12.838728416682041,25.36,59.42,83.18
PRD-00820,Product 0820,Security,Threat Detection,SUP-00022,15484.18,20032.2,0.294,89.25,Intro,1,38,37.98397692436806,19.0086993009665,35.3,83.41,121.39
PRD-00821,Product 0821,Finance,Revenue Ops,SUP-00084,3264.22,4649.94,0.425,81.52,Growth,1,11,31.678604212431093,14.84649920338779,14.83,26.45,58.13
PRD-00822,Product 0822,Automation,Scheduling,SUP-00134,8568.63,12749.05,0.488,66.95,Mature,1,20,28.747486635510114,14.164801471553028,19.08,38.24,66.99
PRD-00823,Product 0823,Security,Risk Scoring,SUP-00063,13549.96,18825.5,0.389,80.67,Growth,1,16,39.234152267734665,17.14168923450784,20.66,41.58,80.81
PRD-00824,Product 0824,Automation,RPA,SUP-00043,986.44,1321.62,0.34,54.77,Growth,1,26,25.228137991045216,14.156598677028095,21.75,43.61,68.84
PRD-00825,Product 0825,Analytics,Data Modeling,SUP-00045,17993.79,27960.27,0.554,73.66,Growth,0,26,37.15220077200617,17.342761624603227,26.64,58.84,95.99
PRD-00826,Product 0826,Security,Compliance,SUP-00115,13825.98,21383.81,0.547,61.92,Mature,1,29,30.18589833786941,15.172118181043013,24.61,53.79,83.98
PRD-00827,Product 0827,Operations,Inventory Control,SUP-00131,6096.56,7922.29,0.299,72.03,Growth,1,13,35.89519932933949,16.29839040238675,17.7,33.25,69.15
PRD-00828,Product 0828,Automation,Workflow,SUP-00126,8520.78,12740.64,0.495,65.36,Intro,1,30,33.268164949191394,13.928880712277229,22.98,56.25,89.52
PRD-00829,Product 0829,Automation,Integration,SUP-00047,2865.43,4167.39,0.454,62.32,Intro,1,34,28.33971825140976,13.58647277987635,23.87,55.99,84.33
