campaign_id,campaign_name,start_date,end_date,budget,leads_generated,conversion_rate,attributed_revenue,campaign_start_year,campaign_start_month,campaign_start_quarter,campaign_start_dayofweek,campaign_start_day,campaign_start_is_month_start,campaign_start_is_month_end,campaign_duration_days,cost_per_lead,revenue_per_budget,channel_frequency,target_segment_frequency,channel_target_encoded,target_segment_target_encoded,channel_Content,channel_Email,channel_Events,channel_Partner,channel_Search,channel_Social,target_segment_Enterprise,target_segment_Mid-Market,target_segment_SMB,budget_standard_scaled,leads_generated_standard_scaled,conversion_rate_standard_scaled,attributed_revenue_standard_scaled,cost_per_lead_standard_scaled
MKT-00063,Campaign 0063,2024-10-13 00:00:00+00:00,2024-12-23 00:00:00+00:00,679167,9513,0.0716,2285463.09,2024,10,4,6,13,0,0,71,71.39356669820246,3.365097376639324,0.1675,0.3254166666666667,2698290.221362763,2755334.291556837,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8192851547000777,0.6268834415706849,1.8239645587224362,-0.29826422515753787,-0.3348932077223628
MKT-00064,Campaign 0064,2024-10-23 00:00:00+00:00,2024-12-18 00:00:00+00:00,293256,2757,0.0319,1023195.95,2024,10,4,2,23,0,0,56,106.36779107725789,3.489087861799929,0.17791666666666667,0.3254166666666667,2915925.030689836,2755334.291556837,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.6820830970977989,-0.8404036481572641,-0.6194702096837282,-1.0157820503334085,1.0144636040180584
MKT-00065,Campaign 0065,2025-01-22 00:00:00+00:00,2025-03-19 00:00:00+00:00,182563,1533,0.0341,1116247.53,2025,1,1,2,22,0,0,56,119.08871493803001,6.114314127178015,0.17791666666666667,0.3254166666666667,2915925.030689836,2755334.291556837,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1127289089462882,-1.1062354121932334,-0.48406576407935636,-0.9628882014839657,1.5052554819772888
MKT-00066,Campaign 0066,2023-12-01 00:00:00+00:00,2024-02-27 00:00:00+00:00,247491,3242,0.0373,1727359.26,2023,12,4,4,1,1,0,88,76.33898827884022,6.979483132719977,0.16875,0.3254166666666667,2935005.225015562,2755334.291556837,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.8601296364385532,-0.7350699834861487,-0.28711384320027,-0.6155104194329618,-0.14409159838752095
MKT-00067,Campaign 0067,2023-05-07 00:00:00+00:00,2023-07-31 00:00:00+00:00,491402,4052,0.0243,3944402.98,2023,5,2,6,7,0,0,85,121.27393879565646,8.026835421915255,0.15958333333333333,0.3254166666666667,2694009.023235263,2755334.291556837,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.08879442031098715,-0.5591519043446984,-1.0872310217715582,0.6447365900029506,1.589564619629867
MKT-00068,Campaign 0068,2023-04-16 00:00:00+00:00,2023-05-09 00:00:00+00:00,252360,2593,0.0494,1136284.88,2023,4,2,6,16,0,0,23,97.32356344003085,4.502634648914249,0.15958333333333333,0.3254166666666667,2694009.023235263,2755334.291556837,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.8411870252717197,-0.876021629613064,0.4576106076237751,-0.9514982545078544,0.665524052508471
MKT-00069,Campaign 0069,2025-03-23 00:00:00+00:00,2025-04-30 00:00:00+00:00,736550,9614,0.0427,5727921.1,2025,3,1,6,23,0,0,38,76.61223216143125,7.776690109293327,0.1675,0.4225,2698290.221362763,2841772.1179897054,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0425309662807725,0.6488189057599274,0.04524252328318829,1.6585521303680095,-0.13354944911082647
MKT-00070,Campaign 0070,2023-07-11 00:00:00+00:00,2023-08-24 00:00:00+00:00,332897,7455,0.0474,1393104.38,2023,7,3,1,11,0,0,44,44.6541918175721,4.184791031460181,0.15958333333333333,0.4225,2694009.023235263,2841772.1179897054,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.5278616862815236,0.17992121086314802,0.33451565707434605,-0.8055128578645143,-1.366537462239888
MKT-00071,Campaign 0071,2023-05-05 00:00:00+00:00,2023-06-16 00:00:00+00:00,197856,2458,0.0425,1354335.55,2023,5,2,4,5,0,0,42,80.4947111472742,6.845056758450591,0.16791666666666666,0.4225,2855926.099785614,2841772.1179897054,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0532322253204136,-0.9053413094699723,0.032933028228245474,-0.8275504485651745,0.016242277767998956
MKT-00072,Campaign 0072,2024-12-24 00:00:00+00:00,2025-03-24 00:00:00+00:00,719161,10233,0.0449,2985564.96,2024,12,4,1,24,0,0,90,70.27860842372716,4.151455598954893,0.17791666666666667,0.3254166666666667,2915925.030689836,2755334.291556837,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9748798950998182,0.7832550674741963,0.18064696888756016,0.09969873786783273,-0.37790993130038614
MKT-00073,Campaign 0073,2024-04-27 00:00:00+00:00,2024-07-11 00:00:00+00:00,691995,14853,0.068,4640831.64,2024,4,2,5,27,0,0,75,46.58957786305797,6.706452561073418,0.17791666666666667,0.4225,2915925.030689836,2841772.1179897054,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8691918739541625,1.786639667021728,1.6023936477334646,1.0406115689819215,-1.2918674333774998
MKT-00074,Campaign 0074,2024-07-26 00:00:00+00:00,2024-08-19 00:00:00+00:00,115341,1007,0.0508,545217.52,2024,7,3,4,26,0,0,24,114.53922542204567,4.727005314675615,0.15958333333333333,0.2520833333333333,2694009.023235263,2828093.8678722903,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.3742528785205084,-1.2204735722282989,0.5437770730083753,-1.2874820991634661,1.329729511714131
MKT-00075,Campaign 0075,2023-05-10 00:00:00+00:00,2023-07-10 00:00:00+00:00,488110,10660,0.0133,2595940.06,2023,5,2,2,10,0,0,61,45.788930581613506,5.318350494765524,0.16875,0.2520833333333333,2935005.225015562,2828093.8678722903,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.07598705207085249,0.8759921289475288,-1.7642532497934174,-0.12177800189928667,-1.3227575783971421
MKT-00076,Campaign 0076,2023-06-03 00:00:00+00:00,2023-08-24 00:00:00+00:00,490092,4109,0.047,3342786.05,2023,6,2,5,3,0,0,82,119.27281577026041,6.820731719758739,0.17791666666666667,0.2520833333333333,2915925.030689836,2828093.8678722903,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.08369792808906236,-0.5467724839606704,0.30989666696446044,0.30275599213791843,1.5123583617817067
MKT-00077,Campaign 0077,2025-01-15 00:00:00+00:00,2025-02-16 00:00:00+00:00,360360,9679,0.0607,2223610.92,2025,1,1,2,15,0,0,32,37.23111891724351,6.170526473526473,0.17791666666666667,0.3254166666666667,2915925.030689836,2755334.291556837,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.42101820086875985,0.6629357886539945,1.1530970782280485,-0.33342321258139507,-1.6529304891029077
MKT-00078,Campaign 0078,2025-10-24 00:00:00+00:00,2025-12-08 00:00:00+00:00,559523,10750,0.0049,2068810.57,2025,10,4,4,24,0,0,45,52.0486511627907,3.6974540278058274,0.16791666666666666,0.2520833333333333,2855926.099785614,2828093.8678722903,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3538159063031541,0.8955385821854677,-2.281252042101019,-0.4214172725934964,-1.081248388250199
MKT-00079,Campaign 0079,2023-10-07 00:00:00+00:00,2023-12-08 00:00:00+00:00,486520,4903,0.0234,3239724.51,2023,10,4,5,7,0,0,62,99.22904344279013,6.658974985612102,0.1675,0.3254166666666667,2698290.221362763,2755334.291556837,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06980123326714224,-0.37432932983929806,-1.1426237495188012,0.24417212371837294,0.739040262431861
MKT-00080,Campaign 0080,2024-10-26 00:00:00+00:00,2024-12-19 00:00:00+00:00,857155,7091,0.0516,5443622.64,2024,10,4,5,26,0,0,54,120.87928359892823,6.35080311028927,0.17791666666666667,0.3254166666666667,2915925.030689836,2755334.291556837,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.5117389391244669,0.1008666666563728,0.593015053228147,1.4969467092524371,1.5743382439932734
MKT-00081,Campaign 0081,2023-08-12 00:00:00+00:00,2023-10-23 00:00:00+00:00,137062,3391,0.0575,1007333.11,2023,8,3,5,12,0,0,72,40.41934532586258,7.3494703856648815,0.16875,0.4225,2935005.225015562,2841772.1179897054,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.2897483689385019,-0.7027097442366721,0.9561451573489625,-1.0247990563991078,-1.529924043692866
MKT-00082,Campaign 0082,2026-01-15 00:00:00+00:00,2026-04-03 00:00:00+00:00,364404,6320,0.0448,2905033.17,2026,1,1,3,15,0,0,78,57.65886075949367,7.97201229953568,0.16875,0.3254166666666667,2935005.225015562,2755334.291556837,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.40528521266611567,-0.06658128274863735,0.17449222136008855,0.05392158579975309,-0.8647982833799366
MKT-00083,Campaign 0083,2024-09-04 00:00:00+00:00,2024-10-07 00:00:00+00:00,381703,4301,0.049,1642178.71,2024,9,3,2,4,0,0,33,88.74750058126017,4.302242083504714,0.17791666666666667,0.4225,2915925.030689836,2841772.1179897054,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.3379842821721638,-0.505073383719734,0.4329916175138895,-0.6639300930872127,0.3346469839857926
MKT-00084,Campaign 0084,2023-11-13 00:00:00+00:00,2024-02-11 00:00:00+00:00,448691,3743,0.0639,3129035.22,2023,11,4,0,13,0,0,90,119.87469943895272,6.973697310621342,0.16791666666666666,0.2520833333333333,2855926.099785614,2828093.8678722903,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07737067838415009,-0.6262613937949554,1.350048999107135,0.1812523691638331,1.5355799154442848
MKT-00085,Campaign 0085,2023-05-17 00:00:00+00:00,2023-06-29 00:00:00+00:00,674433,9195,0.0338,3491558.72,2023,5,2,2,17,0,0,43,73.34779771615008,5.177028288947902,0.15958333333333333,0.4225,2694009.023235263,2841772.1179897054,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8008677545637479,0.5578193067966339,-0.5025300066617708,0.3873237030774647,-0.2594961122156159
MKT-00086,Campaign 0086,2023-07-31 00:00:00+00:00,2023-08-16 00:00:00+00:00,638747,7320,0.0269,2888200.76,2023,7,3,0,31,0,1,16,87.26051912568306,4.52166626222902,0.17791666666666667,0.4225,2915925.030689836,2841772.1179897054,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.662033081715192,0.15060153100623963,-0.9272075860573005,0.044353441440335886,0.27727706108862477
MKT-00087,Campaign 0087,2025-07-26 00:00:00+00:00,2025-08-16 00:00:00+00:00,869409,12982,0.038,6253999.35,2025,7,3,5,26,0,0,21,66.97034355261131,7.193391545291111,0.17791666666666667,0.3254166666666667,2915925.030689836,2755334.291556837,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.5594125388858915,1.3802906224863531,-0.2440306105079699,1.957593838617127,-0.5055476364428921
MKT-00088,Campaign 0088,2025-09-29 00:00:00+00:00,2025-11-09 00:00:00+00:00,167300,3610,0.0448,1016856.71,2025,9,3,0,29,0,0,41,46.34349030470914,6.0780436939629405,0.15833333333333333,0.4225,2745646.1699524573,2841772.1179897054,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.1721088790098289,-0.655146708024354,0.17449222136008855,-1.0193855012622413,-1.3013618518825005
MKT-00089,Campaign 0089,2024-12-19 00:00:00+00:00,2025-02-02 00:00:00+00:00,249975,6759,0.047,2051364.89,2024,12,4,3,19,0,0,45,36.98402130492676,8.206280188018802,0.17791666666666667,0.3254166666666667,2915925.030689836,2755334.291556837,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.8504657534772851,0.02876197248975364,0.30989666696446044,-0.4313340215728878,-1.6624638769696614
MKT-00090,Campaign 0090,2025-05-13 00:00:00+00:00,2025-06-18 00:00:00+00:00,385572,4036,0.0544,1753325.3,2025,5,2,1,13,0,0,36,95.53320118929634,4.547335646779331,0.16791666666666666,0.3254166666666667,2855926.099785614,2755334.291556837,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3229321230831355,-0.5626268293647764,0.7653479839973473,-0.6007503928436381,0.5964492540989808
MKT-00091,Campaign 0091,2023-08-23 00:00:00+00:00,2023-10-08 00:00:00+00:00,677450,5943,0.0686,2826380.03,2023,8,3,2,23,0,0,46,113.99125021033149,4.172086545132482,0.16875,0.4225,2935005.225015562,2841772.1179897054,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8126052484824862,-0.14845920353422598,1.6393221328982928,0.009212325637872158,1.3085878252945105
MKT-00092,Campaign 0092,2023-09-01 00:00:00+00:00,2023-10-20 00:00:00+00:00,46625,936,0.045,280689.72,2023,9,3,4,1,1,0,49,49.81303418803419,6.020154852546916,0.16875,0.2520833333333333,2935005.225015562,2828093.8678722903,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.6415891834989695,-1.235893552004895,0.18680171641503135,-1.437849169445085,-1.1675017661846285
MKT-00093,Campaign 0093,2023-05-27 00:00:00+00:00,2023-06-27 00:00:00+00:00,222178,2542,0.022,1691064.6,2023,5,2,5,27,0,0,31,87.40283241542093,7.611305349764604,0.16791666666666666,0.3254166666666667,2855926.099785614,2755334.291556837,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9586086498840358,-0.8870979531145626,-1.2287902149034016,-0.6361416033428097,0.2827677162873712
MKT-00094,Campaign 0094,2024-02-09 00:00:00+00:00,2024-03-06 00:00:00+00:00,19637,193,0.0297,119723.6,2024,2,1,4,9,0,0,26,101.74611398963731,6.096837602485105,0.15958333333333333,0.2520833333333333,2694009.023235263,2828093.8678722903,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.7465847041747757,-1.3972603826247687,-0.7548746552880999,-1.5293480738286673,0.8361525314905969
MKT-00095,Campaign 0095,2024-11-17 00:00:00+00:00,2024-12-04 00:00:00+00:00,73747,1191,0.0442,412325.91,2024,11,4,6,17,0,0,17,61.92023509655751,5.59108723066701,0.17791666666666667,0.4225,2915925.030689836,2841772.1179897054,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.5360723422447373,-1.1805119344974015,0.13756373619526008,-1.3630224471371288,-0.7003882187914445
MKT-00096,Campaign 0096,2024-01-01 00:00:00+00:00,2024-02-08 00:00:00+00:00,400896,5766,0.0653,2730283.12,2024,1,1,0,1,1,0,38,69.52757544224765,6.810452386653895,0.16875,0.3254166666666667,2935005.225015562,2755334.291556837,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.2633148354428489,-0.18690056156883922,1.436215464491735,-0.04541259779103146,-0.40688588394532843
MKT-00097,Campaign 0097,2023-05-05 00:00:00+00:00,2023-07-06 00:00:00+00:00,253423,2144,0.0525,1565815.27,2023,5,2,4,5,0,0,62,118.20102611940298,6.178662828551473,0.1675,0.4225,2698290.221362763,2841772.1179897054,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.8370514747130129,-0.9735367129890037,0.6484077809753899,-0.7073378058093771,1.4710071469423738
MKT-00098,Campaign 0098,2025-03-21 00:00:00+00:00,2025-05-22 00:00:00+00:00,754166,11560,0.0278,5106221.66,2025,3,1,4,21,0,0,62,65.23927335640138,6.770686639281007,0.16875,0.4225,2935005.225015562,2841772.1179897054,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.1110651700833887,1.071456661326918,-0.8718148583100576,1.305155914966366,-0.5723348605294261
MKT-00099,Campaign 0099,2023-03-28 00:00:00+00:00,2023-04-12 00:00:00+00:00,117740,1989,0.0316,876398.78,2023,3,1,1,28,0,0,15,59.195575666163904,7.443509257686428,0.1675,0.2520833333333333,2698290.221362763,2828093.8678722903,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.3649196839858537,-1.0072000491210096,-0.6379344522661423,-1.099226816360014,-0.8055095710829941
MKT-00100,Campaign 0100,2023-09-05 00:00:00+00:00,2023-11-20 00:00:00+00:00,364325,8483,0.0373,3169313.93,2023,9,3,1,5,0,0,76,42.94766002593422,8.699139312427091,0.16875,0.3254166666666667,2935005.225015562,2755334.291556837,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.4055925583802623,0.4031851434031616,-0.28711384320027,0.20414822970258528,-1.4323779587307026
MKT-00101,Campaign 0101,2023-03-12 00:00:00+00:00,2023-05-27 00:00:00+00:00,83320,931,0.0432,380699.43,2023,3,1,6,12,0,0,76,89.4951664876477,4.56912421987518,0.15833333333333333,0.3254166666666667,2745646.1699524573,2755334.291556837,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.498829044503908,-1.2369794660736695,0.07601626092054556,-1.3810000704376673,0.36349302994111765
MKT-00102,Campaign 0102,2023-03-30 00:00:00+00:00,2023-06-26 00:00:00+00:00,516911,6702,0.0376,3396697.51,2023,3,1,3,30,0,0,88,77.12787227693227,6.571145729148731,0.15833333333333333,0.4225,2745646.1699524573,2841772.1179897054,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1880359623637196,0.016382552105725652,-0.26864960061785553,0.3334011957603909,-0.11365529807213794
MKT-00103,Campaign 0103,2023-03-03 00:00:00+00:00,2023-04-16 00:00:00+00:00,599621,4941,0.028,3938950.14,2023,3,1,4,3,0,0,44,121.35620319773325,6.569066360250892,0.16875,0.3254166666666667,2935005.225015562,2755334.291556837,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5098152537189864,-0.3660763829166127,-0.8595053632551145,0.6416370005627693,1.5927385007745347
MKT-00104,Campaign 0104,2025-07-29 00:00:00+00:00,2025-09-01 00:00:00+00:00,443065,5015,0.03,1987239.48,2025,7,3,1,29,0,0,34,88.34795613160519,4.485209799916491,0.15958333333333333,0.4225,2694009.023235263,2841772.1179897054,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.09925836177388206,-0.3500048546987518,-0.7364104127056856,-0.4677851999832764,0.3192319738088153
MKT-00105,Campaign 0105,2023-08-05 00:00:00+00:00,2023-09-23 00:00:00+00:00,121692,2161,0.0408,1045058.38,2023,8,3,5,5,0,0,49,56.312818139750114,8.587732800841469,0.16875,0.4225,2935005.225015562,2841772.1179897054,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.3495446173743677,-0.9698446051551708,-0.07169767973876914,-1.0033546625566345,-0.9167305795234814
MKT-00106,Campaign 0106,2023-01-14 00:00:00+00:00,2023-04-14 00:00:00+00:00,405731,10085,0.0454,3088163.08,2023,1,1,5,14,0,0,90,40.231135349529005,7.611355996953646,0.15833333333333333,0.4225,2745646.1699524573,2841772.1179897054,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.24450449964666082,0.7511120110384745,0.21142070652491743,0.15801918177127863,-1.5371854602964405
MKT-00107,Campaign 0107,2025-07-10 00:00:00+00:00,2025-09-01 00:00:00+00:00,785913,6777,0.0264,3498420.95,2025,7,3,3,10,0,0,53,115.9676848162904,4.451409952501104,0.15958333333333333,0.2520833333333333,2694009.023235263,2828093.8678722903,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.2345753521974698,0.03267126313734143,-0.9579813236946577,0.3912244402427027,1.384841567753693
MKT-00108,Campaign 0108,2024-11-30 00:00:00+00:00,2025-01-06 00:00:00+00:00,570200,5580,0.0471,4956829.9,2024,11,4,5,30,0,1,37,102.18637992831542,8.693142581550333,0.15958333333333333,0.3254166666666667,2694009.023235263,2755334.291556837,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3953542631378801,-0.22729656492724634,0.316051414491932,1.2202362911105193,0.85313863636869
MKT-00109,Campaign 0109,2026-01-03 00:00:00+00:00,2026-02-05 00:00:00+00:00,543652,6121,0.071,2425537.45,2026,1,1,5,3,0,0,33,88.81751347818984,4.461562635656634,0.15833333333333333,0.3254166666666667,2745646.1699524573,2755334.291556837,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.29207054137630806,-0.10980066268585788,1.7870360735576074,-0.21864094497763695,0.33734818411414497
MKT-00110,Campaign 0110,2023-12-21 00:00:00+00:00,2024-03-16 00:00:00+00:00,874545,11561,0.0453,4036308.16,2023,12,4,3,21,0,0,86,75.64613787734625,4.615323579690011,0.1675,0.4225,2698290.221362763,2841772.1179897054,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.579393900757499,1.071673844140673,0.20526595899744582,0.6969787840570532,-0.17082278186253885
MKT-00111,Campaign 0111,2026-01-05 00:00:00+00:00,2026-02-13 00:00:00+00:00,204522,5282,0.0464,669584.8,2026,1,1,0,5,0,0,39,38.72056039379023,3.2739010962145882,0.15958333333333333,0.4225,2694009.023235263,2841772.1179897054,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0272984717697642,-0.29201704342619966,0.2729681817996315,-1.216787285489842,-1.5954656549929453
MKT-00112,Campaign 0112,2024-05-01 00:00:00+00:00,2024-07-12 00:00:00+00:00,514889,5920,0.0201,1972137.9,2024,5,2,2,1,1,0,72,86.97449324324324,3.8302195230428304,0.1675,0.4225,2698290.221362763,2841772.1179897054,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18016946826239752,-0.15345440825058815,-1.3457304179253589,-0.47636947861570555,0.2662417635328808
MKT-00113,Campaign 0113,2024-11-18 00:00:00+00:00,2025-01-08 00:00:00+00:00,297758,6434,0.0538,1084896.04,2024,11,4,0,18,0,0,51,46.27883120920112,3.6435495939655693,0.16791666666666666,0.4225,2855926.099785614,2841772.1179897054,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.66456828184352,-0.04182244198058138,0.7284194988325189,-0.9807095106252486,-1.3038564945089992
MKT-00114,Campaign 0114,2023-03-19 00:00:00+00:00,2023-05-04 00:00:00+00:00,783528,7591,0.0327,6603853.84,2023,3,1,6,19,0,0,46,103.21802134106179,8.42835717421713,0.15958333333333333,0.3254166666666667,2694009.023235263,2755334.291556837,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.2252966239919045,0.2094580735338113,-0.5702322294639566,2.156463653760072,0.8929408733668739
MKT-00115,Campaign 0115,2023-05-22 00:00:00+00:00,2023-06-17 00:00:00+00:00,715268,6203,0.0591,5720550.24,2023,5,2,0,22,0,0,26,115.31001128486217,7.997771800220337,0.17791666666666667,0.2520833333333333,2915925.030689836,2828093.8678722903,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9597343651609226,-0.09199167195795796,1.0546211177885054,1.654362269704382,1.3594675594578718
MKT-00116,Campaign 0116,2023-07-10 00:00:00+00:00,2023-10-07 00:00:00+00:00,320195,2708,0.0708,2245371.98,2023,7,3,0,10,0,0,89,118.2403988183161,7.0125141866675,0.16791666666666666,0.3254166666666667,2855926.099785614,2755334.291556837,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5772782085738051,-0.851045606031253,1.774726578502665,-0.3210534471411558,1.4725262033451465
MKT-00117,Campaign 0117,2025-04-21 00:00:00+00:00,2025-05-28 00:00:00+00:00,780234,19440,0.0312,4188383.2,2025,4,2,0,21,0,0,37,40.135493827160495,5.368111617796712,0.15833333333333333,0.4225,2745646.1699524573,2841772.1179897054,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2124814748476143,2.7828572337153488,-0.6625534423760283,0.7834236803127963,-1.540875450338663
MKT-00118,Campaign 0118,2024-07-30 00:00:00+00:00,2024-08-15 00:00:00+00:00,269417,3648,0.0317,1996498.93,2024,7,3,1,30,0,0,16,73.85334429824562,7.410441546004892,0.15958333333333333,0.4225,2694009.023235263,2841772.1179897054,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.7748275841805967,-0.6468937611016686,-0.6317797047386711,-0.4625217971616481,-0.23999138448214788
MKT-00119,Campaign 0119,2025-04-13 00:00:00+00:00,2025-06-19 00:00:00+00:00,413348,4628,0.0505,2441110.65,2025,4,2,6,13,0,0,67,89.31460674157303,5.905703305689153,0.16791666666666666,0.3254166666666667,2855926.099785614,2755334.291556837,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.2148709261700187,-0.43405460362188925,0.5253128304259612,-0.20978858065558967,0.35652677042807257
MKT-00120,Campaign 0120,2024-03-16 00:00:00+00:00,2024-05-30 00:00:00+00:00,89522,1183,0.0217,768313.02,2024,3,1,5,16,0,0,75,75.67371090448013,8.582393378164028,0.16875,0.4225,2935005.225015562,2841772.1179897054,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.4747004607173604,-1.1822493970074404,-1.2472544574858158,-1.160666631269306,-0.16975897408283896
MKT-00121,Campaign 0121,2024-02-13 00:00:00+00:00,2024-05-09 00:00:00+00:00,417010,4415,0.0436,1411208.82,2024,2,1,1,13,0,0,86,94.45300113250283,3.384112659168845,0.17791666666666667,0.4225,2915925.030689836,2841772.1179897054,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.20062409066109613,-0.480314542951678,0.1006352510304312,-0.795221646120836,0.5547735534778805
MKT-00122,Campaign 0122,2024-06-02 00:00:00+00:00,2024-08-07 00:00:00+00:00,544545,6742,0.0374,1765214.24,2024,6,2,6,2,0,0,66,80.76905962622368,3.2416315272383365,0.1675,0.3254166666666667,2698290.221362763,2755334.291556837,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2955447150817881,0.02506986465592073,-0.28095909567279836,-0.5939922937835244,0.026827043990371394
